id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
LOC100350299	2	0.081076	0.10453	0.721838	694	1	-0.024221	0.42273	0.42957	0.837476	3867	1	-0.024221
LOC100355300	2	0.081076	0.10453	0.721838	695	1	-0.18501	0.22422	0.26551	0.837476	1811	1	-0.18501
LOC108178941	2	0.081076	0.10453	0.721838	696	1	-0.21968	0.22183	0.26367	0.837476	1804	1	-0.21968
LOC100342775	2	0.081076	0.10453	0.721838	697	1	0.20828	0.27146	0.30231	0.837476	2995	1	0.20828
LOC108178445	2	0.081076	0.10453	0.721838	698	1	-0.87084	0.75004	0.75019	0.939576	7187	0	-0.87084
LOC100347629	2	0.081076	0.10453	0.721838	699	1	1.9819	0.029523	0.053957	0.817342	375	1	1.9819
LOC100357685	2	0.081076	0.10453	0.721838	700	1	-0.024221	0.42273	0.42957	0.837476	3911	1	-0.024221
LOC100347635	2	0.081076	0.10453	0.721838	701	1	-0.85237	0.8575	0.85748	0.948347	7876	0	-0.85237
LOC100356168	2	0.081076	0.10453	0.721838	702	1	-0.18636	0.19765	0.24515	0.819007	1737	1	-0.18636
LOC100348765	2	0.081076	0.10453	0.721838	703	1	-0.5652	0.42273	0.42957	0.837476	3853	1	-0.5652
LOC103346936	2	0.081076	0.10453	0.721838	704	1	-0.87084	0.75004	0.75019	0.939576	7404	0	-0.87084
LOC100349472	2	0.081076	0.10453	0.721838	705	1	-0.32986	0.75004	0.75019	0.939576	7305	0	-0.32986
LOC100358347	2	0.081076	0.10453	0.721838	706	1	-0.5652	0.42273	0.42957	0.837476	3908	1	-0.5652
LOC100341951	2	0.081076	0.10453	0.721838	707	1	-0.87084	0.75004	0.75019	0.939576	7377	0	-0.87084
VPS13C	3	0.087614	0.14769	0.81163	708	1	0.15198	0.87503	0.87458	0.948347	7927	0	0.15198
ZNHIT3	3	0.093223	0.15657	0.81163	709	2	-0.92998	0.97436	0.97432	0.99749	9251	0	-0.92998
ORYCUNV1R1611	3	0.093223	0.15657	0.81163	710	2	-0.51497	0.69521	0.69526	0.939576	6074	0	-0.51497
MED26	3	0.095224	0.15972	0.81163	711	1	-0.92998	0.87503	0.87458	0.948347	7911	0	-0.92998
PSMD4	2	0.098225	0.11937	0.721838	712	1	-0.96095	0.91304	0.91308	0.965741	8904	0	-0.96095
LOC100344922	2	0.098225	0.11937	0.721838	713	1	-0.41997	0.75004	0.75019	0.939576	7345	0	-0.41997
MGA	2	0.098225	0.11937	0.721838	714	1	1.0845	0.14223	0.2038	0.817342	1492	1	1.0845
BRI3	2	0.098225	0.11937	0.721838	715	1	0.099676	0.24792	0.28392	0.837476	2936	1	0.099676
LOC100355390	2	0.098225	0.11937	0.721838	716	1	-0.41997	0.75004	0.75019	0.939576	7451	0	-0.41997
PGA5	2	0.098225	0.11937	0.721838	717	1	0.26451	0.19765	0.24515	0.819007	1775	1	0.26451
IGBP1	2	0.098225	0.11937	0.721838	718	1	-0.41997	0.75004	0.75019	0.939576	7336	0	-0.41997
ABL1	2	0.098225	0.11937	0.721838	719	1	1.5976	0.12744	0.193	0.817342	1326	1	1.5976
LOC100353648	2	0.098225	0.11937	0.721838	720	1	-0.41997	0.75004	0.75019	0.939576	7433	0	-0.41997
LOC100348855	2	0.098225	0.11937	0.721838	721	1	-0.39476	0.60231	0.60241	0.939576	5944	0	-0.39476
UGT2B14	2	0.098225	0.11937	0.721838	722	1	-0.11433	0.42273	0.42957	0.837476	3713	1	-0.11433
LOC103345960	3	0.099063	0.16559	0.81163	723	2	-0.59935	0.73877	0.73847	0.939576	7136	0	-0.59935
LOC100008771	3	0.0994	0.16605	0.81163	724	2	-0.53398	0.74921	0.74888	0.939576	7142	0	-0.53398
ORYCUNV1R1574	2	0.10034	0.12117	0.721838	725	1	-0.20767	0.55058	0.55096	0.916024	5750	0	-0.20767
LOC100346604	2	0.10117	0.12193	0.724969	726	1	-0.079244	0.42273	0.42957	0.837476	3540	1	-0.079244
XPO6	2	0.10245	0.123	0.730897	727	1	-0.49016	0.86397	0.86403	0.948347	7887	0	-0.49016
SAMD13	2	0.10433	0.1246	0.738084	728	1	-0.85152	0.91304	0.91308	0.965741	8907	0	-0.85152
LOC103350567	2	0.10433	0.1246	0.738084	729	1	-0.28533	0.60231	0.60241	0.939576	5953	0	-0.28533
CCT7	2	0.10433	0.1246	0.738084	730	1	-0.0049059	0.42273	0.42957	0.837476	3490	1	-0.0049059
LOC100346305	2	0.10433	0.1246	0.738084	731	1	-0.85152	0.91304	0.91308	0.965741	8972	0	-0.85152
LOC103348720	2	0.10433	0.1246	0.738084	732	1	-0.55906	0.96031	0.96051	0.995841	9216	0	-0.55906
LOC100342864	2	0.10681	0.12667	0.749914	733	1	0.32435	0.21902	0.26165	0.837476	1800	1	0.32435
CTBS	2	0.10704	0.12688	0.7507	734	1	-0.92511	0.91304	0.91308	0.965741	8927	0	-0.92511
ANAPC10	2	0.10824	0.12792	0.755901	735	1	0.38352	0.19765	0.24515	0.819007	1746	1	0.38352
CEP68	2	0.10824	0.12792	0.755901	736	1	-0.30096	0.75004	0.75019	0.939576	7293	0	-0.30096
SAC3D1	2	0.10914	0.12871	0.75964	737	1	-0.3381	0.75004	0.75019	0.939576	7510	0	-0.3381
LOC108177318	2	0.10914	0.12871	0.75964	738	1	-0.87908	0.91304	0.91308	0.965741	8906	0	-0.87908
SERPINA12	2	0.10937	0.12888	0.760149	739	1	-0.38687	0.75004	0.75019	0.939576	7538	0	-0.38687
MYT1	2	0.11004	0.12948	0.763228	740	1	0.35594	0.22183	0.26367	0.837476	1809	1	0.35594
SLX4IP	2	0.11102	0.13033	0.767745	741	1	0.06901	0.30062	0.32569	0.837476	3054	1	0.06901
UBLCP1	2	0.11139	0.13064	0.768641	742	1	0.014227	0.42273	0.42957	0.837476	3715	1	0.014227
LOC108178504	2	0.11139	0.13064	0.768641	743	1	-0.48452	0.95686	0.95704	0.994668	9107	0	-0.48452
C17H15orf54	2	0.11177	0.13097	0.770111	744	1	0.17414	0.28564	0.31358	0.837476	3025	1	0.17414
CRP	2	0.11229	0.13141	0.772225	745	1	1.4268	0.13396	0.1978	0.817342	1473	1	1.4268
TASP1	3	0.11912	0.17993	0.81163	746	1	-0.92998	0.87503	0.87458	0.948347	7958	0	-0.92998
EXTL2	3	0.11912	0.17993	0.81163	747	1	-0.8117	0.87503	0.87458	0.948347	7905	0	-0.8117
SPIC	3	0.11912	0.17993	0.81163	748	1	-0.92998	0.87503	0.87458	0.948347	7947	0	-0.92998
LOC100348122	3	0.11912	0.17993	0.81163	749	1	-0.8117	0.5614	0.57496	0.93426	5779	1	-0.8117
GPSM2	3	0.11912	0.17993	0.81163	750	1	0.15198	0.5614	0.57496	0.93426	5773	1	0.15198
BBS12	3	0.11912	0.17993	0.81163	751	1	0.15198	0.73564	0.73539	0.939576	7134	0	0.15198
AMT	3	0.11912	0.17993	0.81163	752	1	-0.8117	0.68383	0.68387	0.939576	6068	1	-0.8117
LOC100357014	3	0.11912	0.17993	0.81163	753	1	0.76325	0.14539	0.23794	0.817342	1502	2	0.76325
DHX36	3	0.11912	0.17993	0.81163	754	1	-0.92998	0.97436	0.97432	0.99749	9255	0	-0.92998
TRAFD1	3	0.11912	0.17993	0.81163	755	1	0.15198	0.5614	0.57496	0.93426	5840	1	0.15198
LOC100349726	3	0.11912	0.17993	0.81163	756	1	0.15198	0.080301	0.14901	0.817342	946	1	0.15198
LOC103346083	3	0.11912	0.17993	0.81163	757	1	0.15198	0.87503	0.87458	0.948347	7946	0	0.15198
LOC100352387	3	0.11912	0.17993	0.81163	758	1	0.27795	0.5614	0.57496	0.93426	5774	1	0.27795
SERINC1	3	0.11912	0.17993	0.81163	759	1	-0.8117	0.76005	0.75964	0.948347	7630	0	-0.8117
LOC100339446	3	0.11912	0.17993	0.81163	760	1	-0.92998	0.5614	0.57496	0.93426	5784	1	-0.92998
OSER1	3	0.11912	0.17993	0.81163	761	1	0.24478	0.39041	0.4534	0.837476	3465	1	0.24478
LOC103352260	4	0.12	0.1971	0.81163	762	1	-0.61852	0.93752	0.9378	0.99134	9036	0	-0.61852
LOC100347899	4	0.12116	0.1987	0.81163	763	1	0.83645	0.056512	0.13199	0.817342	626	2	0.83645
LOC103346296	1	0.1218	0.12133	0.721838	764	1	-1.4908	0.8782	0.87857	0.948347	8022	0	-1.4908
LOC103347127	1	0.1218	0.12133	0.721838	765	1	-0.40887	0.8782	0.87857	0.948347	8018	0	-0.40887
LOC103347128	1	0.1218	0.12133	0.721838	766	1	-1.4908	0.8782	0.87857	0.948347	8019	0	-1.4908
WDR46	1	0.1218	0.12133	0.721838	767	1	-1.4908	0.8782	0.87857	0.948347	8257	0	-1.4908
LOC103346972	1	0.1218	0.12133	0.721838	768	1	-1.4908	0.8782	0.87857	0.948347	8021	0	-1.4908
VIT	1	0.1218	0.12133	0.721838	769	1	-1.4908	0.8782	0.87857	0.948347	8403	0	-1.4908
USP35	1	0.1218	0.12133	0.721838	770	1	-1.4908	0.8782	0.87857	0.948347	8483	0	-1.4908
LOC103346580	1	0.1218	0.12133	0.721838	771	1	-1.4908	0.8782	0.87857	0.948347	8017	0	-1.4908
VANGL2	1	0.1218	0.12133	0.721838	772	1	-1.4908	0.8782	0.87857	0.948347	8487	0	-1.4908
LOC103346610	1	0.1218	0.12133	0.721838	773	1	-0.40887	0.8782	0.87857	0.948347	8020	0	-0.40887
LOC103346520	1	0.1218	0.12133	0.721838	774	1	-0.40887	0.8782	0.87857	0.948347	8014	0	-0.40887
LOC103346353	1	0.1218	0.12133	0.721838	775	1	-1.4908	0.8782	0.87857	0.948347	8016	0	-1.4908
VIPR1	1	0.1218	0.12133	0.721838	776	1	-1.4908	0.8782	0.87857	0.948347	8415	0	-1.4908
LOC103346478	1	0.1218	0.12133	0.721838	777	1	-1.4908	0.8782	0.87857	0.948347	8013	0	-1.4908
UROC1	1	0.1218	0.12133	0.721838	778	1	-1.4908	0.8782	0.87857	0.948347	8485	0	-1.4908
LOC103346335	1	0.1218	0.12133	0.721838	779	1	-1.4908	0.8782	0.87857	0.948347	8015	0	-1.4908
LOC100358198	1	0.1218	0.12133	0.721838	780	1	-1.4908	0.8782	0.87857	0.948347	7994	0	-1.4908
LOC100358137	1	0.1218	0.12133	0.721838	781	1	-1.4908	0.8782	0.87857	0.948347	7997	0	-1.4908
LOC100358032	1	0.1218	0.12133	0.721838	782	1	-1.4908	0.8782	0.87857	0.948347	8010	0	-1.4908
LOC100358778	1	0.1218	0.12133	0.721838	783	1	-1.4908	0.8782	0.87857	0.948347	7995	0	-1.4908
LOC100359261	1	0.1218	0.12133	0.721838	784	1	-0.40887	0.8782	0.87857	0.948347	8001	0	-0.40887
LOC100359155	1	0.1218	0.12133	0.721838	785	1	-1.4908	0.8782	0.87857	0.948347	7998	0	-1.4908
VPS35	1	0.1218	0.12133	0.721838	786	1	-1.4908	0.8782	0.87857	0.948347	8314	0	-1.4908
LOC100357740	1	0.1218	0.12133	0.721838	787	1	-1.4908	0.8782	0.87857	0.948347	8012	0	-1.4908
WASF3	1	0.1218	0.12133	0.721838	788	1	-1.4908	0.8782	0.87857	0.948347	8268	0	-1.4908
LOC100357271	1	0.1218	0.12133	0.721838	789	1	-0.40887	0.8782	0.87857	0.948347	8005	0	-0.40887
WDR20	1	0.1218	0.12133	0.721838	790	1	-0.40887	0.8782	0.87857	0.948347	8272	0	-0.40887
LOC100357429	1	0.1218	0.12133	0.721838	791	1	-1.4908	0.8782	0.87857	0.948347	8011	0	-1.4908
LOC100357053	1	0.1218	0.12133	0.721838	792	1	-1.4908	0.8782	0.87857	0.948347	8007	0	-1.4908
VWA5B1	1	0.1218	0.12133	0.721838	793	1	-0.40887	0.8782	0.87857	0.948347	8317	0	-0.40887
WAS	1	0.1218	0.12133	0.721838	794	1	-0.40887	0.8782	0.87857	0.948347	8315	0	-0.40887
LOC103345451	1	0.1218	0.12133	0.721838	795	1	-1.4908	0.8782	0.87857	0.948347	8024	0	-1.4908
LOC103345437	1	0.1218	0.12133	0.721838	796	1	-1.4908	0.8782	0.87857	0.948347	8023	0	-1.4908
VMA21	1	0.1218	0.12133	0.721838	797	1	-1.4908	0.8782	0.87857	0.948347	8312	0	-1.4908
LOC103345678	1	0.1218	0.12133	0.721838	798	1	-1.4908	0.8782	0.87857	0.948347	8027	0	-1.4908
LOC103346188	1	0.1218	0.12133	0.721838	799	1	-1.4908	0.8782	0.87857	0.948347	8029	0	-1.4908
LOC103346185	1	0.1218	0.12133	0.721838	800	1	-1.4908	0.8782	0.87857	0.948347	8028	0	-1.4908
LOC103345948	1	0.1218	0.12133	0.721838	801	1	-1.4908	0.8782	0.87857	0.948347	8030	0	-1.4908
LOC100356351	1	0.1218	0.12133	0.721838	802	1	-1.4908	0.8782	0.87857	0.948347	8208	0	-1.4908
LOC103345062	1	0.1218	0.12133	0.721838	803	1	-1.4908	0.8782	0.87857	0.948347	8000	0	-1.4908
LOC103345025	1	0.1218	0.12133	0.721838	804	1	-1.4908	0.8782	0.87857	0.948347	7999	0	-1.4908
LOC100359303	1	0.1218	0.12133	0.721838	805	1	-1.4908	0.8782	0.87857	0.948347	8002	0	-1.4908
LOC100356791	1	0.1218	0.12133	0.721838	806	1	-1.4908	0.8782	0.87857	0.948347	8006	0	-1.4908
LOC100356756	1	0.1218	0.12133	0.721838	807	1	-0.40887	0.8782	0.87857	0.948347	8205	0	-0.40887
LOC103345294	1	0.1218	0.12133	0.721838	808	1	-0.40887	0.8782	0.87857	0.948347	8026	0	-0.40887
LOC103345138	1	0.1218	0.12133	0.721838	809	1	-1.4908	0.8782	0.87857	0.948347	8025	0	-1.4908
LOC103347284	1	0.1218	0.12133	0.721838	810	1	-1.4908	0.8782	0.87857	0.948347	7963	0	-1.4908
LOC103352349	1	0.1218	0.12133	0.721838	811	1	-1.4908	0.8782	0.87857	0.948347	7981	0	-1.4908
LOC103352538	1	0.1218	0.12133	0.721838	812	1	-1.4908	0.8782	0.87857	0.948347	7979	0	-1.4908
LOC103351983	1	0.1218	0.12133	0.721838	813	1	-1.4908	0.8782	0.87857	0.948347	7983	0	-1.4908
TRHR	1	0.1218	0.12133	0.721838	814	1	-0.40887	0.8782	0.87857	0.948347	8512	0	-0.40887
TPO	1	0.1218	0.12133	0.721838	815	1	-1.4908	0.8782	0.87857	0.948347	8513	0	-1.4908
LOC108175453	1	0.1218	0.12133	0.721838	816	1	-1.4908	0.8782	0.87857	0.948347	7980	0	-1.4908
TRAF3IP2	1	0.1218	0.12133	0.721838	817	1	-1.4908	0.8782	0.87857	0.948347	8511	0	-1.4908
TPPP	1	0.1218	0.12133	0.721838	818	1	-1.4908	0.8782	0.87857	0.948347	8514	0	-1.4908
TRMT10A	1	0.1218	0.12133	0.721838	819	1	-1.4908	0.8782	0.87857	0.948347	8541	0	-1.4908
LOC103351627	1	0.1218	0.12133	0.721838	820	1	-1.4908	0.8782	0.87857	0.948347	7975	0	-1.4908
LOC103351224	1	0.1218	0.12133	0.721838	821	1	-1.4908	0.8782	0.87857	0.948347	7976	0	-1.4908
LOC103351283	1	0.1218	0.12133	0.721838	822	1	-1.4908	0.8782	0.87857	0.948347	7974	0	-1.4908
LOC103351962	1	0.1218	0.12133	0.721838	823	1	-1.4908	0.8782	0.87857	0.948347	7982	0	-1.4908
TRIB2	1	0.1218	0.12133	0.721838	824	1	-1.4908	0.8782	0.87857	0.948347	8515	0	-1.4908
TRIM46	1	0.1218	0.12133	0.721838	825	1	-1.4908	0.8782	0.87857	0.948347	8517	0	-1.4908
TRIM3	1	0.1218	0.12133	0.721838	826	1	-1.4908	0.8782	0.87857	0.948347	8516	0	-1.4908
LOC108175692	1	0.1218	0.12133	0.721838	827	1	-1.4908	0.8782	0.87857	0.948347	8032	0	-1.4908
LOC108176887	1	0.1218	0.12133	0.721838	828	1	-1.4908	0.8782	0.87857	0.948347	8088	0	-1.4908
LOC108176946	1	0.1218	0.12133	0.721838	829	1	-1.4908	0.8782	0.87857	0.948347	8085	0	-1.4908
LOC108176460	1	0.1218	0.12133	0.721838	830	1	-1.4908	0.8782	0.87857	0.948347	8081	0	-1.4908
LOC108176782	1	0.1218	0.12133	0.721838	831	1	-1.4908	0.8782	0.87857	0.948347	8087	0	-1.4908
LOC108177243	1	0.1218	0.12133	0.721838	832	1	-1.4908	0.8782	0.87857	0.948347	8073	0	-1.4908
TMEM89	1	0.1218	0.12133	0.721838	833	1	-1.4908	0.8782	0.87857	0.948347	8523	0	-1.4908
TMOD2	1	0.1218	0.12133	0.721838	834	1	-1.4908	0.8782	0.87857	0.948347	8520	0	-1.4908
LOC108177220	1	0.1218	0.12133	0.721838	835	1	-1.4908	0.8782	0.87857	0.948347	8086	0	-1.4908
TOR3A	1	0.1218	0.12133	0.721838	836	1	-1.4908	0.8782	0.87857	0.948347	8528	0	-1.4908
LOC108176090	1	0.1218	0.12133	0.721838	837	1	-0.40887	0.8782	0.87857	0.948347	8083	0	-0.40887
TPD52L1	1	0.1218	0.12133	0.721838	838	1	-1.4908	0.8782	0.87857	0.948347	8526	0	-1.4908
LOC108175773	1	0.1218	0.12133	0.721838	839	1	-1.4908	0.8782	0.87857	0.948347	8082	0	-1.4908
TNN	1	0.1218	0.12133	0.721838	840	1	-1.4908	0.8782	0.87857	0.948347	8524	0	-1.4908
TNMD	1	0.1218	0.12133	0.721838	841	1	-1.4908	0.8782	0.87857	0.948347	8521	0	-1.4908
TOPBP1	1	0.1218	0.12133	0.721838	842	1	-0.40887	0.8782	0.87857	0.948347	8527	0	-0.40887
LOC108176289	1	0.1218	0.12133	0.721838	843	1	-1.4908	0.8782	0.87857	0.948347	8080	0	-1.4908
TRPS1	1	0.1218	0.12133	0.721838	844	1	-1.4908	0.8782	0.87857	0.948347	8538	0	-1.4908
LOC103347758	1	0.1218	0.12133	0.721838	845	1	-1.4908	0.8782	0.87857	0.948347	7973	0	-1.4908
LOC103348108	1	0.1218	0.12133	0.721838	846	1	-1.4908	0.8782	0.87857	0.948347	7971	0	-1.4908
UMPS	1	0.1218	0.12133	0.721838	847	1	-1.4908	0.8782	0.87857	0.948347	8537	0	-1.4908
UMODL1	1	0.1218	0.12133	0.721838	848	1	-1.4908	0.8782	0.87857	0.948347	8536	0	-1.4908
UCMA	1	0.1218	0.12133	0.721838	849	1	-1.4908	0.8782	0.87857	0.948347	8532	0	-1.4908
LOC103348715	1	0.1218	0.12133	0.721838	850	1	-1.4908	0.8782	0.87857	0.948347	7965	0	-1.4908
UGT2B13	1	0.1218	0.12133	0.721838	851	1	-0.40887	0.8782	0.87857	0.948347	8533	0	-0.40887
UGP2	1	0.1218	0.12133	0.721838	852	1	-1.4908	0.8782	0.87857	0.948347	8530	0	-1.4908
LOC103347401	1	0.1218	0.12133	0.721838	853	1	-0.40887	0.8782	0.87857	0.948347	7972	0	-0.40887
LOC103347412	1	0.1218	0.12133	0.721838	854	1	-0.40887	0.8782	0.87857	0.948347	7970	0	-0.40887
URB1	1	0.1218	0.12133	0.721838	855	1	-1.4908	0.8782	0.87857	0.948347	8510	0	-1.4908
LOC103347382	1	0.1218	0.12133	0.721838	856	1	-1.4908	0.8782	0.87857	0.948347	7966	0	-1.4908
LOC103347511	1	0.1218	0.12133	0.721838	857	1	-1.4908	0.8782	0.87857	0.948347	7969	0	-1.4908
LOC103347570	1	0.1218	0.12133	0.721838	858	1	-1.4908	0.8782	0.87857	0.948347	7968	0	-1.4908
LOC103347416	1	0.1218	0.12133	0.721838	859	1	-1.4908	0.8782	0.87857	0.948347	7967	0	-1.4908
UPF2	1	0.1218	0.12133	0.721838	860	1	-1.4908	0.8782	0.87857	0.948347	8534	0	-1.4908
LOC103348895	1	0.1218	0.12133	0.721838	861	1	-1.4908	0.8782	0.87857	0.948347	7964	0	-1.4908
LOC103349775	1	0.1218	0.12133	0.721838	862	1	-1.4908	0.8782	0.87857	0.948347	7991	0	-1.4908
LOC103349910	1	0.1218	0.12133	0.721838	863	1	-1.4908	0.8782	0.87857	0.948347	7989	0	-1.4908
LOC103349708	1	0.1218	0.12133	0.721838	864	1	-1.4908	0.8782	0.87857	0.948347	7992	0	-1.4908
LOC103349725	1	0.1218	0.12133	0.721838	865	1	-1.4908	0.8782	0.87857	0.948347	7993	0	-1.4908
TXLNB	1	0.1218	0.12133	0.721838	866	1	-1.4908	0.8782	0.87857	0.948347	8539	0	-1.4908
LOC103350903	1	0.1218	0.12133	0.721838	867	1	-1.4908	0.8782	0.87857	0.948347	7978	0	-1.4908
LOC103350213	1	0.1218	0.12133	0.721838	868	1	-1.4908	0.8782	0.87857	0.948347	7990	0	-1.4908
LOC103350500	1	0.1218	0.12133	0.721838	869	1	-1.4908	0.8782	0.87857	0.948347	7977	0	-1.4908
LOC103349175	1	0.1218	0.12133	0.721838	870	1	-1.4908	0.8782	0.87857	0.948347	7988	0	-1.4908
LOC103349385	1	0.1218	0.12133	0.721838	871	1	-1.4908	0.8782	0.87857	0.948347	7986	0	-1.4908
UBQLNL	1	0.1218	0.12133	0.721838	872	1	-1.4908	0.8782	0.87857	0.948347	8546	0	-1.4908
LOC103349133	1	0.1218	0.12133	0.721838	873	1	-1.4908	0.8782	0.87857	0.948347	7987	0	-1.4908
UBE2Z	1	0.1218	0.12133	0.721838	874	1	-1.4908	0.8782	0.87857	0.948347	8542	0	-1.4908
LOC103349679	1	0.1218	0.12133	0.721838	875	1	-1.4908	0.8782	0.87857	0.948347	7985	0	-1.4908
LOC103349452	1	0.1218	0.12133	0.721838	876	1	-1.4908	0.8782	0.87857	0.948347	7984	0	-1.4908
UBL7	1	0.1218	0.12133	0.721838	877	1	-1.4908	0.8782	0.87857	0.948347	8545	0	-1.4908
LOC100346472	1	0.1218	0.12133	0.721838	878	1	-0.40887	0.8782	0.87857	0.948347	8136	0	-0.40887
ZNF84	1	0.1218	0.12133	0.721838	879	1	-0.40887	0.8782	0.87857	0.948347	8342	0	-0.40887
LOC100346306	1	0.1218	0.12133	0.721838	880	1	-1.4908	0.8782	0.87857	0.948347	8138	0	-1.4908
LOC100346422	1	0.1218	0.12133	0.721838	881	1	-0.40887	0.8782	0.87857	0.948347	8135	0	-0.40887
LOC100346851	1	0.1218	0.12133	0.721838	882	1	-1.4908	0.8782	0.87857	0.948347	8142	0	-1.4908
LOC100346892	1	0.1218	0.12133	0.721838	883	1	-1.4908	0.8782	0.87857	0.948347	8143	0	-1.4908
ZNF697	1	0.1218	0.12133	0.721838	884	1	-1.4908	0.8782	0.87857	0.948347	8331	0	-1.4908
LOC100346601	1	0.1218	0.12133	0.721838	885	1	-1.4908	0.8782	0.87857	0.948347	8139	0	-1.4908
ZZZ3	1	0.1218	0.12133	0.721838	886	1	-1.4908	0.8782	0.87857	0.948347	8344	0	-1.4908
LOC100344458	1	0.1218	0.12133	0.721838	887	1	-0.40887	0.8782	0.87857	0.948347	8112	0	-0.40887
LOC100344687	1	0.1218	0.12133	0.721838	888	1	-0.40887	0.8782	0.87857	0.948347	8115	0	-0.40887
LOC100344293	1	0.1218	0.12133	0.721838	889	1	-1.4908	0.8782	0.87857	0.948347	8110	0	-1.4908
LOC100344370	1	0.1218	0.12133	0.721838	890	1	-1.4908	0.8782	0.87857	0.948347	8111	0	-1.4908
LOC100345609	1	0.1218	0.12133	0.721838	891	1	-1.4908	0.8782	0.87857	0.948347	8114	0	-1.4908
LOC100345657	1	0.1218	0.12133	0.721838	892	1	-1.4908	0.8782	0.87857	0.948347	8137	0	-1.4908
LOC100344719	1	0.1218	0.12133	0.721838	893	1	-1.4908	0.8782	0.87857	0.948347	8116	0	-1.4908
LOC100345604	1	0.1218	0.12133	0.721838	894	1	-0.40887	0.8782	0.87857	0.948347	8113	0	-0.40887
ZNF483	1	0.1218	0.12133	0.721838	895	1	-1.4908	0.8782	0.87857	0.948347	8336	0	-1.4908
LOC100347923	1	0.1218	0.12133	0.721838	896	1	-1.4908	0.8782	0.87857	0.948347	8134	0	-1.4908
ZNF593	1	0.1218	0.12133	0.721838	897	1	-0.40887	0.8782	0.87857	0.948347	8329	0	-0.40887
ZNF518A	1	0.1218	0.12133	0.721838	898	1	-1.4908	0.8782	0.87857	0.948347	8332	0	-1.4908
LOC100348058	1	0.1218	0.12133	0.721838	899	1	-1.4908	0.8782	0.87857	0.948347	8181	0	-1.4908
LOC100348120	1	0.1218	0.12133	0.721838	900	1	-1.4908	0.8782	0.87857	0.948347	8230	0	-1.4908
LOC100347948	1	0.1218	0.12133	0.721838	901	1	-1.4908	0.8782	0.87857	0.948347	8131	0	-1.4908
LOC100348034	1	0.1218	0.12133	0.721838	902	1	-1.4908	0.8782	0.87857	0.948347	8132	0	-1.4908
LOC100347744	1	0.1218	0.12133	0.721838	903	1	-1.4908	0.8782	0.87857	0.948347	8133	0	-1.4908
LOC100347279	1	0.1218	0.12133	0.721838	904	1	-1.4908	0.8782	0.87857	0.948347	8128	0	-1.4908
LOC100347296	1	0.1218	0.12133	0.721838	905	1	-1.4908	0.8782	0.87857	0.948347	8129	0	-1.4908
LOC100347143	1	0.1218	0.12133	0.721838	906	1	-1.4908	0.8782	0.87857	0.948347	8140	0	-1.4908
LOC100347209	1	0.1218	0.12133	0.721838	907	1	-1.4908	0.8782	0.87857	0.948347	8141	0	-1.4908
LOC100347457	1	0.1218	0.12133	0.721838	908	1	-1.4908	0.8782	0.87857	0.948347	8127	0	-1.4908
LOC100347623	1	0.1218	0.12133	0.721838	909	1	-1.4908	0.8782	0.87857	0.948347	8130	0	-1.4908
LOC100347441	1	0.1218	0.12133	0.721838	910	1	-0.40887	0.8782	0.87857	0.948347	8126	0	-0.40887
ZNF672	1	0.1218	0.12133	0.721838	911	1	-1.4908	0.8782	0.87857	0.948347	8328	0	-1.4908
LOC100341124	1	0.1218	0.12133	0.721838	912	1	-1.4908	0.8782	0.87857	0.948347	8175	0	-1.4908
LOC100341357	1	0.1218	0.12133	0.721838	913	1	-1.4908	0.8782	0.87857	0.948347	8172	0	-1.4908
LOC100340718	1	0.1218	0.12133	0.721838	914	1	-0.40887	0.8782	0.87857	0.948347	8151	0	-0.40887
LOC100340841	1	0.1218	0.12133	0.721838	915	1	-1.4908	0.8782	0.87857	0.948347	8174	0	-1.4908
LOC100341560	1	0.1218	0.12133	0.721838	916	1	-1.4908	0.8782	0.87857	0.948347	8179	0	-1.4908
LOC100341713	1	0.1218	0.12133	0.721838	917	1	-1.4908	0.8782	0.87857	0.948347	8180	0	-1.4908
LOC100341360	1	0.1218	0.12133	0.721838	918	1	-1.4908	0.8782	0.87857	0.948347	8173	0	-1.4908
LOC100341550	1	0.1218	0.12133	0.721838	919	1	-1.4908	0.8782	0.87857	0.948347	8176	0	-1.4908
LOC100340645	1	0.1218	0.12133	0.721838	920	1	-1.4908	0.8782	0.87857	0.948347	8150	0	-1.4908
LOC100339693	1	0.1218	0.12133	0.721838	921	1	-1.4908	0.8782	0.87857	0.948347	8160	0	-1.4908
LOC100339956	1	0.1218	0.12133	0.721838	922	1	-1.4908	0.8782	0.87857	0.948347	8148	0	-1.4908
LOC100339045	1	0.1218	0.12133	0.721838	923	1	-1.4908	0.8782	0.87857	0.948347	8162	0	-1.4908
LOC100339414	1	0.1218	0.12133	0.721838	924	1	-1.4908	0.8782	0.87857	0.948347	8159	0	-1.4908
LOC100340372	1	0.1218	0.12133	0.721838	925	1	-1.4908	0.8782	0.87857	0.948347	8152	0	-1.4908
LOC100340453	1	0.1218	0.12133	0.721838	926	1	-1.4908	0.8782	0.87857	0.948347	8153	0	-1.4908
LOC100340042	1	0.1218	0.12133	0.721838	927	1	-1.4908	0.8782	0.87857	0.948347	8145	0	-1.4908
