id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
LOC100350426	2	0.26157	0.26531	0.834018	2648	1	-0.42636	0.15284	0.16821	0.858856	2132	1	-0.42636
LOC100349379	2	0.26157	0.26531	0.834018	2649	1	-0.87393	0.53257	0.53277	0.894306	6414	0	-0.87393
LOC100345374	2	0.26157	0.26531	0.834018	2650	1	-0.87393	0.53257	0.53277	0.894306	6432	0	-0.87393
LOC100344026	2	0.26157	0.26531	0.834018	2651	1	-0.88614	0.63687	0.63668	0.926284	7320	0	-0.88614
LOC100346938	2	0.26157	0.26531	0.834018	2652	1	-0.55099	0.25192	0.25691	0.858856	2783	1	-0.55099
LOC100346907	2	0.26157	0.26531	0.834018	2653	1	-1.4739	0.74689	0.74687	0.926284	9336	0	-1.4739
LOC100338511	2	0.26157	0.26531	0.834018	2654	1	-1.4739	0.74689	0.74687	0.926284	8968	0	-1.4739
GNPAT	2	0.26157	0.26531	0.834018	2655	1	-0.1402	0.087569	0.11274	0.805853	1142	1	-0.1402
GCNT3	2	0.26157	0.26531	0.834018	2656	1	-0.55099	0.25192	0.25691	0.858856	2678	1	-0.55099
HBG2	2	0.26157	0.26531	0.834018	2657	1	-0.55099	0.25192	0.25691	0.858856	2978	1	-0.55099
GRO-B	2	0.26157	0.26531	0.834018	2658	1	-1.7412	0.91419	0.91411	0.988184	10652	0	-1.7412
FANCB	2	0.26157	0.26531	0.834018	2659	1	-0.021762	0.080545	0.10687	0.805853	1086	1	-0.021762
FAM78B	2	0.26157	0.26531	0.834018	2660	1	-1.7412	0.91419	0.91411	0.988184	10757	0	-1.7412
FZD4	2	0.26157	0.26531	0.834018	2661	1	-1.1933	0.84642	0.84611	0.988184	9905	0	-1.1933
FANCC	2	0.26157	0.26531	0.834018	2662	1	-1.1413	0.91419	0.91411	0.988184	10753	0	-1.1413
KLHL32	2	0.26157	0.26531	0.834018	2663	1	-0.95441	0.64427	0.64401	0.926284	7336	0	-0.95441
KIF12	2	0.26157	0.26531	0.834018	2664	1	-1.1413	0.91419	0.91411	0.988184	10793	0	-1.1413
LOC100337789	2	0.26157	0.26531	0.834018	2665	1	-0.87393	0.53257	0.53277	0.894306	6688	0	-0.87393
KLRG2	2	0.26157	0.26531	0.834018	2666	1	1.4061	0.041844	0.075353	0.805853	636	1	1.4061
IFIT3	2	0.26157	0.26531	0.834018	2667	1	-0.79065	0.38454	0.3846	0.894306	4636	0	-0.79065
HIP1R	2	0.26157	0.26531	0.834018	2668	1	-1.166	0.85154	0.85123	0.988184	9921	0	-1.166
IRX1	2	0.26157	0.26531	0.834018	2669	1	-0.9003	0.63962	0.63936	0.926284	7327	0	-0.9003
IRS1	2	0.26157	0.26531	0.834018	2670	1	-1.4739	0.74689	0.74687	0.926284	9040	0	-1.4739
TPX2	2	0.26157	0.26531	0.834018	2671	1	-0.55099	0.25192	0.25691	0.858856	3005	1	-0.55099
VPS16	2	0.26157	0.26531	0.834018	2672	1	-0.87393	0.53257	0.53277	0.894306	6840	0	-0.87393
VAPA	2	0.26157	0.26531	0.834018	2673	1	-0.64776	0.35874	0.35856	0.894306	4553	1	-0.64776
TSR1	2	0.26157	0.26531	0.834018	2674	1	-1.4739	0.74689	0.74687	0.926284	9154	0	-1.4739
WRN	2	0.26157	0.26531	0.834018	2675	1	-1.4739	0.74689	0.74687	0.926284	9098	0	-1.4739
WDR20	2	0.26157	0.26531	0.834018	2676	1	-0.87393	0.74689	0.74687	0.926284	9054	0	-0.87393
TTC14	2	0.26157	0.26531	0.834018	2677	1	-0.55099	0.25192	0.25691	0.858856	2969	1	-0.55099
USP54	2	0.26157	0.26531	0.834018	2678	1	-0.27398	0.53257	0.53277	0.894306	6888	0	-0.27398
TRAPPC9	2	0.26157	0.26531	0.834018	2679	1	-1.4739	0.74689	0.74687	0.926284	9164	0	-1.4739
UCMA	2	0.26157	0.26531	0.834018	2680	1	-1.7412	0.91419	0.91411	0.988184	10690	0	-1.7412
TTC9	2	0.26157	0.26531	0.834018	2681	1	0.77872	0.055924	0.086658	0.805853	819	1	0.77872
U2AF2	2	0.26157	0.26531	0.834018	2682	1	-1.4739	0.74689	0.74687	0.926284	9158	0	-1.4739
ZBTB33	2	0.26157	0.26531	0.834018	2683	1	-1.1413	0.91419	0.91411	0.988184	10677	0	-1.1413
ZNF335	2	0.26157	0.26531	0.834018	2684	1	-0.87393	0.53257	0.53277	0.894306	6851	0	-0.87393
ZNF22	2	0.26157	0.26531	0.834018	2685	1	-0.6306	0.14935	0.16517	0.858856	2128	1	-0.6306
ZNF382	2	0.26157	0.26531	0.834018	2686	1	-1.0129	0.82942	0.82918	0.988184	9802	0	-1.0129
ZYG11B	2	0.26157	0.26531	0.834018	2687	1	-0.84861	0.41814	0.41818	0.894306	4879	0	-0.84861
ZSCAN16	2	0.26157	0.26531	0.834018	2688	1	-0.72531	0.36527	0.36505	0.894306	4575	1	-0.72531
ZMAT5	2	0.26157	0.26531	0.834018	2689	1	-0.55099	0.25192	0.25691	0.858856	2620	1	-0.55099
ZBTB4	2	0.26157	0.26531	0.834018	2690	1	-1.4739	0.74689	0.74687	0.926284	9084	0	-1.4739
ZBTB43	2	0.26157	0.26531	0.834018	2691	1	-0.55099	0.25192	0.25691	0.858856	2670	1	-0.55099
ZBTB7B	2	0.26157	0.26531	0.834018	2692	1	-1.4739	0.74689	0.74687	0.926284	9085	0	-1.4739
ZKSCAN4	2	0.26157	0.26531	0.834018	2693	1	0.048966	0.25192	0.25691	0.858856	2622	1	0.048966
ZC3HC1	2	0.26157	0.26531	0.834018	2694	1	-1.1839	0.84792	0.84766	0.988184	9913	0	-1.1839
LOC100351457	3	0.26612	0.29251	0.83413	2695	1	0.84699	0.099842	0.16671	0.858856	1205	2	0.84699
CTAGE5	3	0.28418	0.30691	0.851019	2696	1	0.98695	0.049813	0.08959	0.805853	713	2	0.98695
43897	3	0.28418	0.30691	0.851019	2697	1	0.34107	0.35297	0.36494	0.894306	4464	1	0.34107
PDGFA	3	0.28418	0.30691	0.851019	2698	1	0.34107	0.68042	0.68096	0.926284	7414	0	0.34107
PCM1	3	0.28418	0.30691	0.851019	2699	1	0.34107	0.35297	0.36494	0.894306	4452	1	0.34107
ZNF397	3	0.28418	0.30691	0.851019	2700	1	0.34107	0.35297	0.36494	0.894306	4431	1	0.34107
SNRPC	3	0.28418	0.30691	0.851019	2701	1	-1.3563	0.13205	0.19562	0.858856	1308	1	-1.3563
NCS1	3	0.28418	0.30691	0.851019	2702	1	-0.85884	0.060807	0.10681	0.805853	868	1	-0.85884
LOC100346601	3	0.28418	0.30691	0.851019	2703	1	-1.3935	0.87266	0.87278	0.988184	10243	0	-1.3935
EHBP1	3	0.28418	0.30691	0.851019	2704	1	-0.24314	0.07038	0.12157	0.805853	979	1	-0.24314
LOC103345648	3	0.28418	0.30691	0.851019	2705	1	5.7791	0.00033962	0.0010335	0.638614	8	2	5.7791
LOC100356834	3	0.28418	0.30691	0.851019	2706	1	-0.1936	0.92657	0.92687	0.9932	10952	0	-0.1936
LOC100340810	2	0.28871	0.29073	0.834018	2707	1	-0.62818	0.91419	0.91411	0.988184	10859	0	-0.62818
LOC100344756	2	0.28871	0.29073	0.834018	2708	1	-0.9608	0.74689	0.74687	0.926284	9343	0	-0.9608
FDXACB1	2	0.28871	0.29073	0.834018	2709	1	-0.037904	0.25192	0.25691	0.858856	2664	1	-0.037904
FRMD4A	2	0.28871	0.29073	0.834018	2710	1	1.52	0.051711	0.083197	0.805853	791	1	1.52
LOC103348889	2	0.28871	0.29073	0.834018	2711	1	-1.2281	0.91419	0.91411	0.988184	10611	0	-1.2281
LOC108178468	2	0.28871	0.29073	0.834018	2712	1	-0.36085	0.53257	0.53277	0.894306	6437	0	-0.36085
LOC103347542	2	0.28871	0.29073	0.834018	2713	1	-0.43067	0.64856	0.6483	0.926284	7353	0	-0.43067
NKAPL	2	0.29049	0.29243	0.834087	2714	1	-0.39143	0.53257	0.53277	0.894306	6980	0	-0.39143
TWISTNB	4	0.29101	0.3506	0.851019	2715	1	-1.1262	0.44038	0.45938	0.894306	4888	1	-1.1262
RNASE9	4	0.29101	0.3506	0.851019	2716	1	-0.25889	0.60064	0.60036	0.926284	7165	0	-0.25889
LOC103347451	2	0.29125	0.29317	0.835789	2717	1	-0.64338	0.91419	0.91411	0.988184	10622	0	-0.64338
LOC103351775	2	0.29165	0.29359	0.836778	2718	1	-0.018652	0.25192	0.25691	0.858856	2789	1	-0.018652
ACBD5	2	0.29195	0.29388	0.837423	2719	1	-0.92262	0.74689	0.74687	0.926284	9433	0	-0.92262
IFRD1	2	0.29266	0.29458	0.839212	2720	1	0.030777	0.25192	0.25691	0.858856	3000	1	0.030777
TAPBPL	1	0.29294	0.29233	0.834018	2721	0	-1.3935	0.70706	0.7072	0.926284	8259	0	-1.3935
SETD6	1	0.29294	0.29233	0.834018	2722	0	-1.3935	0.70706	0.7072	0.926284	8058	0	-1.3935
LOC100338355	1	0.29294	0.29233	0.834018	2723	0	-1.3935	0.70706	0.7072	0.926284	7994	0	-1.3935
LOC100339529	1	0.29294	0.29233	0.834018	2724	0	-1.3935	0.70706	0.7072	0.926284	7992	0	-1.3935
LOC100338512	1	0.29294	0.29233	0.834018	2725	0	-1.3935	0.70706	0.7072	0.926284	7993	0	-1.3935
FAM71F1	1	0.29294	0.29233	0.834018	2726	0	-1.3935	0.70706	0.7072	0.926284	7781	0	-1.3935
LOC100339500	1	0.29294	0.29233	0.834018	2727	0	-1.3935	0.70706	0.7072	0.926284	7990	0	-1.3935
TEN1	1	0.29294	0.29233	0.834018	2728	0	-1.3935	0.70706	0.7072	0.926284	8269	0	-1.3935
FAM81B	1	0.29294	0.29233	0.834018	2729	0	-1.3935	0.70706	0.7072	0.926284	7783	0	-1.3935
KRR1	1	0.29294	0.29233	0.834018	2730	0	-1.3935	0.70706	0.7072	0.926284	7947	0	-1.3935
FGD4	1	0.29294	0.29233	0.834018	2731	0	-1.3935	0.70706	0.7072	0.926284	7785	0	-1.3935
KRT15	1	0.29294	0.29233	0.834018	2732	0	-1.3935	0.70706	0.7072	0.926284	7949	0	-1.3935
LOC100337833	1	0.29294	0.29233	0.834018	2733	0	-0.1936	0.70706	0.7072	0.926284	7978	0	-0.1936
FAM8A1	1	0.29294	0.29233	0.834018	2734	0	-1.3935	0.70706	0.7072	0.926284	7774	0	-1.3935
LOC100338236	1	0.29294	0.29233	0.834018	2735	0	-1.3935	0.70706	0.7072	0.926284	7980	0	-1.3935
FANCI	1	0.29294	0.29233	0.834018	2736	0	-1.3935	0.70706	0.7072	0.926284	7776	0	-1.3935
LOC100337780	1	0.29294	0.29233	0.834018	2737	0	-1.3935	0.70706	0.7072	0.926284	7979	0	-1.3935
RTP4	1	0.29294	0.29233	0.834018	2738	0	-1.3935	0.70706	0.7072	0.926284	8150	0	-1.3935
TEX14	1	0.29294	0.29233	0.834018	2739	0	-1.3935	0.70706	0.7072	0.926284	8325	0	-1.3935
TARS	1	0.29294	0.29233	0.834018	2740	0	-1.3935	0.70706	0.7072	0.926284	8261	0	-1.3935
RSF1	1	0.29294	0.29233	0.834018	2741	0	-1.3935	0.70706	0.7072	0.926284	8157	0	-1.3935
FAM83B	1	0.29294	0.29233	0.834018	2742	0	-0.1936	0.70706	0.7072	0.926284	7782	0	-0.1936
LOC100338274	1	0.29294	0.29233	0.834018	2743	0	-1.3935	0.70706	0.7072	0.926284	7982	0	-1.3935
FAM84B	1	0.29294	0.29233	0.834018	2744	0	-1.3935	0.70706	0.7072	0.926284	7775	0	-1.3935
LOC100338298	1	0.29294	0.29233	0.834018	2745	0	-1.3935	0.70706	0.7072	0.926284	7981	0	-1.3935
RPL29	1	0.29294	0.29233	0.834018	2746	0	-1.3935	0.70706	0.7072	0.926284	8143	0	-1.3935
FAM20B	1	0.29294	0.29233	0.834018	2747	0	-1.3935	0.70706	0.7072	0.926284	7779	0	-1.3935
RNF182	1	0.29294	0.29233	0.834018	2748	0	-1.3935	0.70706	0.7072	0.926284	8141	0	-1.3935
RPS10	1	0.29294	0.29233	0.834018	2749	0	-1.3935	0.70706	0.7072	0.926284	8155	0	-1.3935
LOC100338914	1	0.29294	0.29233	0.834018	2750	0	-1.3935	0.70706	0.7072	0.926284	7996	0	-1.3935
RPL36AL	1	0.29294	0.29233	0.834018	2751	0	-0.1936	0.70706	0.7072	0.926284	8142	0	-0.1936
KLLN	1	0.29294	0.29233	0.834018	2752	0	-1.3935	0.70706	0.7072	0.926284	7955	0	-1.3935
KLHL8	1	0.29294	0.29233	0.834018	2753	0	-0.1936	0.70706	0.7072	0.926284	7954	0	-0.1936
LOC100339048	1	0.29294	0.29233	0.834018	2754	0	-1.3935	0.70706	0.7072	0.926284	7989	0	-1.3935
LOC100339207	1	0.29294	0.29233	0.834018	2755	0	-1.3935	0.70706	0.7072	0.926284	7988	0	-1.3935
TES	1	0.29294	0.29233	0.834018	2756	0	-1.3935	0.70706	0.7072	0.926284	8273	0	-1.3935
FERMT2	1	0.29294	0.29233	0.834018	2757	0	-1.3935	0.70706	0.7072	0.926284	7792	0	-1.3935
KLK10	1	0.29294	0.29233	0.834018	2758	0	-0.1936	0.70706	0.7072	0.926284	7956	0	-0.1936
SETD7	1	0.29294	0.29233	0.834018	2759	0	-1.3935	0.70706	0.7072	0.926284	8057	0	-1.3935
TENM1	1	0.29294	0.29233	0.834018	2760	0	-1.3935	0.70706	0.7072	0.926284	8271	0	-1.3935
RND1	1	0.29294	0.29233	0.834018	2761	0	-1.3935	0.70706	0.7072	0.926284	8140	0	-1.3935
LOC100338546	1	0.29294	0.29233	0.834018	2762	0	-1.3935	0.70706	0.7072	0.926284	7995	0	-1.3935
RPS24	1	0.29294	0.29233	0.834018	2763	0	-0.1936	0.70706	0.7072	0.926284	8158	0	-0.1936
TAP2	1	0.29294	0.29233	0.834018	2764	0	-1.3935	0.70706	0.7072	0.926284	8260	0	-1.3935
KLHL34	1	0.29294	0.29233	0.834018	2765	0	-0.1936	0.70706	0.7072	0.926284	7952	0	-0.1936
RPS18	1	0.29294	0.29233	0.834018	2766	0	-1.3935	0.70706	0.7072	0.926284	8156	0	-1.3935
RPS16	1	0.29294	0.29233	0.834018	2767	0	-1.3935	0.70706	0.7072	0.926284	8154	0	-1.3935
KPNB1	1	0.29294	0.29233	0.834018	2768	0	-0.1936	0.70706	0.7072	0.926284	7948	0	-0.1936
TEX13B	1	0.29294	0.29233	0.834018	2769	0	-1.3935	0.70706	0.7072	0.926284	8272	0	-1.3935
LOC100338629	1	0.29294	0.29233	0.834018	2770	0	-0.1936	0.70706	0.7072	0.926284	7997	0	-0.1936
RNF152	1	0.29294	0.29233	0.834018	2771	0	-1.3935	0.70706	0.7072	0.926284	8139	0	-1.3935
RWDD1	1	0.29294	0.29233	0.834018	2772	0	-0.1936	0.70706	0.7072	0.926284	8149	0	-0.1936
FCRL4	1	0.29294	0.29233	0.834018	2773	0	-1.3935	0.70706	0.7072	0.926284	7793	0	-1.3935
LMBR1L	1	0.29294	0.29233	0.834018	2774	0	-1.3935	0.70706	0.7072	0.926284	8008	0	-1.3935
LMLN	1	0.29294	0.29233	0.834018	2775	0	-1.3935	0.70706	0.7072	0.926284	8010	0	-1.3935
LMAN2L	1	0.29294	0.29233	0.834018	2776	0	-1.3935	0.70706	0.7072	0.926284	8009	0	-1.3935
LIPT1	1	0.29294	0.29233	0.834018	2777	0	-1.3935	0.70706	0.7072	0.926284	8015	0	-1.3935
LIX1L	1	0.29294	0.29233	0.834018	2778	0	-1.3935	0.70706	0.7072	0.926284	8017	0	-1.3935
LLGL2	1	0.29294	0.29233	0.834018	2779	0	-1.3935	0.70706	0.7072	0.926284	8016	0	-1.3935
LOC100008770	1	0.29294	0.29233	0.834018	2780	0	-0.1936	0.70706	0.7072	0.926284	8012	0	-0.1936
FAXC	1	0.29294	0.29233	0.834018	2781	0	-0.1936	0.70706	0.7072	0.926284	7790	0	-0.1936
SELK	1	0.29294	0.29233	0.834018	2782	0	-1.3935	0.70706	0.7072	0.926284	8039	0	-1.3935
SDHAF4	1	0.29294	0.29233	0.834018	2783	0	-1.3935	0.70706	0.7072	0.926284	8048	0	-1.3935
TEKT3	1	0.29294	0.29233	0.834018	2784	0	-1.3935	0.70706	0.7072	0.926284	8270	0	-1.3935
SDK1	1	0.29294	0.29233	0.834018	2785	0	-1.3935	0.70706	0.7072	0.926284	8047	0	-1.3935
LEPROTL1	1	0.29294	0.29233	0.834018	2786	0	-0.1936	0.70706	0.7072	0.926284	8006	0	-0.1936
LINGO2	1	0.29294	0.29233	0.834018	2787	0	-1.3935	0.70706	0.7072	0.926284	8013	0	-1.3935
LHFPL5	1	0.29294	0.29233	0.834018	2788	0	-1.3935	0.70706	0.7072	0.926284	8000	0	-1.3935
TCEB3	1	0.29294	0.29233	0.834018	2789	0	-1.3935	0.70706	0.7072	0.926284	8276	0	-1.3935
FBXO5	1	0.29294	0.29233	0.834018	2790	0	-1.3935	0.70706	0.7072	0.926284	7789	0	-1.3935
FCAMR	1	0.29294	0.29233	0.834018	2791	0	-1.3935	0.70706	0.7072	0.926284	7791	0	-1.3935
LGALSL	1	0.29294	0.29233	0.834018	2792	0	-1.3935	0.70706	0.7072	0.926284	7999	0	-1.3935
TCAIM	1	0.29294	0.29233	0.834018	2793	0	-1.3935	0.70706	0.7072	0.926284	8274	0	-1.3935
LGR5	1	0.29294	0.29233	0.834018	2794	0	-1.3935	0.70706	0.7072	0.926284	7998	0	-1.3935
LIMS2	1	0.29294	0.29233	0.834018	2795	0	-1.3935	0.70706	0.7072	0.926284	8014	0	-1.3935
TDRD10	1	0.29294	0.29233	0.834018	2796	0	-1.3935	0.70706	0.7072	0.926284	8277	0	-1.3935
SEC63	1	0.29294	0.29233	0.834018	2797	0	-1.3935	0.70706	0.7072	0.926284	8040	0	-1.3935
LIMA1	1	0.29294	0.29233	0.834018	2798	0	-1.3935	0.70706	0.7072	0.926284	8001	0	-1.3935
LHX2	1	0.29294	0.29233	0.834018	2799	0	-1.3935	0.70706	0.7072	0.926284	8002	0	-1.3935
TBC1D9B	1	0.29294	0.29233	0.834018	2800	0	-0.1936	0.70706	0.7072	0.926284	8275	0	-0.1936
TCTE3	1	0.29294	0.29233	0.834018	2801	0	-1.3935	0.70706	0.7072	0.926284	8278	0	-1.3935
KRT8	1	0.29294	0.29233	0.834018	2802	0	-1.3935	0.70706	0.7072	0.926284	7950	0	-1.3935
SAMD4A	1	0.29294	0.29233	0.834018	2803	0	-1.3935	0.70706	0.7072	0.926284	8153	0	-1.3935
SERPINB8	1	0.29294	0.29233	0.834018	2804	0	-1.3935	0.70706	0.7072	0.926284	8054	0	-1.3935
SAXO1	1	0.29294	0.29233	0.834018	2805	0	-0.1936	0.70706	0.7072	0.926284	8152	0	-0.1936
LOC100009166	1	0.29294	0.29233	0.834018	2806	0	-1.3935	0.70706	0.7072	0.926284	7985	0	-1.3935
SCAMP5	1	0.29294	0.29233	0.834018	2807	0	-1.3935	0.70706	0.7072	0.926284	8045	0	-1.3935
SERBP1	1	0.29294	0.29233	0.834018	2808	0	-1.3935	0.70706	0.7072	0.926284	8055	0	-1.3935
LOC100337723	1	0.29294	0.29233	0.834018	2809	0	-1.3935	0.70706	0.7072	0.926284	7986	0	-1.3935
TBATA	1	0.29294	0.29233	0.834018	2810	0	-1.3935	0.70706	0.7072	0.926284	8263	0	-1.3935
KRT222	1	0.29294	0.29233	0.834018	2811	0	-1.3935	0.70706	0.7072	0.926284	7951	0	-1.3935
SACS	1	0.29294	0.29233	0.834018	2812	0	-1.3935	0.70706	0.7072	0.926284	8151	0	-1.3935
SETD5	1	0.29294	0.29233	0.834018	2813	0	-1.3935	0.70706	0.7072	0.926284	8056	0	-1.3935
LOC100328937	1	0.29294	0.29233	0.834018	2814	0	-1.3935	0.70706	0.7072	0.926284	7987	0	-1.3935
FARP1	1	0.29294	0.29233	0.834018	2815	0	-0.1936	0.70706	0.7072	0.926284	7778	0	-0.1936
SCUBE1	1	0.29294	0.29233	0.834018	2816	0	-0.1936	0.70706	0.7072	0.926284	8044	0	-0.1936
LOC100008826	1	0.29294	0.29233	0.834018	2817	0	-1.3935	0.70706	0.7072	0.926284	7983	0	-1.3935
LDLRAD2	1	0.29294	0.29233	0.834018	2818	0	-1.3935	0.70706	0.7072	0.926284	8007	0	-1.3935
SDCCAG8	1	0.29294	0.29233	0.834018	2819	0	-0.1936	0.70706	0.7072	0.926284	8046	0	-0.1936
LOC100008822	1	0.29294	0.29233	0.834018	2820	0	-1.3935	0.70706	0.7072	0.926284	7984	0	-1.3935
SEMA3B	1	0.29294	0.29233	0.834018	2821	0	-1.3935	0.70706	0.7072	0.926284	8041	0	-1.3935
FASLG	1	0.29294	0.29233	0.834018	2822	0	-1.3935	0.70706	0.7072	0.926284	7777	0	-1.3935
LOC100008794	1	0.29294	0.29233	0.834018	2823	0	-1.3935	0.70706	0.7072	0.926284	8011	0	-1.3935
SENP8	1	0.29294	0.29233	0.834018	2824	0	-1.3935	0.70706	0.7072	0.926284	8042	0	-1.3935
LARK	1	0.29294	0.29233	0.834018	2825	0	-1.3935	0.70706	0.7072	0.926284	7977	0	-1.3935
TBC1D8	1	0.29294	0.29233	0.834018	2826	0	-1.3935	0.70706	0.7072	0.926284	8262	0	-1.3935
LAT	1	0.29294	0.29233	0.834018	2827	0	-1.3935	0.70706	0.7072	0.926284	8004	0	-1.3935
SEMA7A	1	0.29294	0.29233	0.834018	2828	0	-1.3935	0.70706	0.7072	0.926284	8043	0	-1.3935
LCAT	1	0.29294	0.29233	0.834018	2829	0	-1.3935	0.70706	0.7072	0.926284	8005	0	-1.3935
LBHD1	1	0.29294	0.29233	0.834018	2830	0	-0.1936	0.70706	0.7072	0.926284	8003	0	-0.1936
LOC100345032	1	0.29294	0.29233	0.834018	2831	0	-1.3935	0.70706	0.7072	0.926284	7869	0	-1.3935
LOC100345050	1	0.29294	0.29233	0.834018	2832	0	-1.3935	0.70706	0.7072	0.926284	7896	0	-1.3935
PRRC2A	1	0.29294	0.29233	0.834018	2833	0	-1.3935	0.70706	0.7072	0.926284	8100	0	-1.3935
LOC100344835	1	0.29294	0.29233	0.834018	2834	0	-1.3935	0.70706	0.7072	0.926284	7870	0	-1.3935
LOC100344770	1	0.29294	0.29233	0.834018	2835	0	-1.3935	0.70706	0.7072	0.926284	7866	0	-1.3935
LOC100344790	1	0.29294	0.29233	0.834018	2836	0	-1.3935	0.70706	0.7072	0.926284	7868	0	-1.3935
PRSS54	1	0.29294	0.29233	0.834018	2837	0	-1.3935	0.70706	0.7072	0.926284	8099	0	-1.3935
PRR5L	1	0.29294	0.29233	0.834018	2838	0	-1.3935	0.70706	0.7072	0.926284	8107	0	-1.3935
PRPF19	1	0.29294	0.29233	0.834018	2839	0	-1.3935	0.70706	0.7072	0.926284	8106	0	-1.3935
LOC100345250	1	0.29294	0.29233	0.834018	2840	0	-1.3935	0.70706	0.7072	0.926284	7926	0	-1.3935
PROX1	1	0.29294	0.29233	0.834018	2841	0	-1.3935	0.70706	0.7072	0.926284	8104	0	-1.3935
LOC100345243	1	0.29294	0.29233	0.834018	2842	0	-1.3935	0.70706	0.7072	0.926284	7924	0	-1.3935
LOC100345169	1	0.29294	0.29233	0.834018	2843	0	-1.3935	0.70706	0.7072	0.926284	7923	0	-1.3935
LOC100345175	1	0.29294	0.29233	0.834018	2844	0	-1.3935	0.70706	0.7072	0.926284	7922	0	-1.3935
PRPF39	1	0.29294	0.29233	0.834018	2845	0	-1.3935	0.70706	0.7072	0.926284	8108	0	-1.3935
PSAT1	1	0.29294	0.29233	0.834018	2846	0	-1.3935	0.70706	0.7072	0.926284	8103	0	-1.3935
LOC100343942	1	0.29294	0.29233	0.834018	2847	0	-1.3935	0.70706	0.7072	0.926284	7858	0	-1.3935
LOC100343965	1	0.29294	0.29233	0.834018	2848	0	-1.3935	0.70706	0.7072	0.926284	7860	0	-1.3935
LOC100343860	1	0.29294	0.29233	0.834018	2849	0	-1.3935	0.70706	0.7072	0.926284	7856	0	-1.3935
PSME1	1	0.29294	0.29233	0.834018	2850	0	-1.3935	0.70706	0.7072	0.926284	8114	0	-1.3935
PSMC6	1	0.29294	0.29233	0.834018	2851	0	-1.3935	0.70706	0.7072	0.926284	8115	0	-1.3935
PSMB6	1	0.29294	0.29233	0.834018	2852	0	-1.3935	0.70706	0.7072	0.926284	8102	0	-1.3935
LOC100343982	1	0.29294	0.29233	0.834018	2853	0	-0.1936	0.70706	0.7072	0.926284	7859	0	-0.1936
LOC100344439	1	0.29294	0.29233	0.834018	2854	0	-1.3935	0.70706	0.7072	0.926284	7875	0	-1.3935
LOC100344499	1	0.29294	0.29233	0.834018	2855	0	-1.3935	0.70706	0.7072	0.926284	7874	0	-1.3935
LOC100344503	1	0.29294	0.29233	0.834018	2856	0	-1.3935	0.70706	0.7072	0.926284	7867	0	-1.3935
LOC100344427	1	0.29294	0.29233	0.834018	2857	0	-1.3935	0.70706	0.7072	0.926284	7873	0	-1.3935
LOC100344293	1	0.29294	0.29233	0.834018	2858	0	-1.3935	0.70706	0.7072	0.926284	7872	0	-1.3935
LOC100344315	1	0.29294	0.29233	0.834018	2859	0	-1.3935	0.70706	0.7072	0.926284	7871	0	-1.3935
PSAP	1	0.29294	0.29233	0.834018	2860	0	-1.3935	0.70706	0.7072	0.926284	8101	0	-1.3935
PROSC	1	0.29294	0.29233	0.834018	2861	0	-0.1936	0.70706	0.7072	0.926284	8105	0	-0.1936
LOC100346910	1	0.29294	0.29233	0.834018	2862	0	-1.3935	0.70706	0.7072	0.926284	7934	0	-1.3935
PPP1R9B	1	0.29294	0.29233	0.834018	2863	0	-1.3935	0.70706	0.7072	0.926284	8123	0	-1.3935
PPP1R14A	1	0.29294	0.29233	0.834018	2864	0	-0.1936	0.70706	0.7072	0.926284	8121	0	-0.1936
LOC100346861	1	0.29294	0.29233	0.834018	2865	0	-1.3935	0.70706	0.7072	0.926284	7932	0	-1.3935
LOC100346645	1	0.29294	0.29233	0.834018	2866	0	-0.1936	0.70706	0.7072	0.926284	7933	0	-0.1936
PPP4R4	1	0.29294	0.29233	0.834018	2867	0	-1.3935	0.70706	0.7072	0.926284	8135	0	-1.3935
PPP2CB	1	0.29294	0.29233	0.834018	2868	0	-1.3935	0.70706	0.7072	0.926284	8122	0	-1.3935
LOC100347175	1	0.29294	0.29233	0.834018	2869	0	-1.3935	0.70706	0.7072	0.926284	7936	0	-1.3935
LOC100347279	1	0.29294	0.29233	0.834018	2870	0	-1.3935	0.70706	0.7072	0.926284	7929	0	-1.3935
LOC100347296	1	0.29294	0.29233	0.834018	2871	0	-1.3935	0.70706	0.7072	0.926284	7931	0	-1.3935
LOC100347353	1	0.29294	0.29233	0.834018	2872	0	-1.3935	0.70706	0.7072	0.926284	7930	0	-1.3935
POU4F3	1	0.29294	0.29233	0.834018	2873	0	-1.3935	0.70706	0.7072	0.926284	8119	0	-1.3935
LOC100347199	1	0.29294	0.29233	0.834018	2874	0	-1.3935	0.70706	0.7072	0.926284	7935	0	-1.3935
LOC100347209	1	0.29294	0.29233	0.834018	2875	0	-1.3935	0.70706	0.7072	0.926284	7928	0	-1.3935
LOC100347239	1	0.29294	0.29233	0.834018	2876	0	-1.3935	0.70706	0.7072	0.926284	7927	0	-1.3935
PRM3	1	0.29294	0.29233	0.834018	2877	0	-0.1936	0.70706	0.7072	0.926284	8131	0	-0.1936
PRKCZ	1	0.29294	0.29233	0.834018	2878	0	-1.3935	0.70706	0.7072	0.926284	8129	0	-1.3935
