id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SDF2	1	0.053912	0.053979	0.744433	830	1	-2.459	0.94609	0.94629	0.970593	13505	0	-2.459
RPUSD2	1	0.053912	0.053979	0.744433	831	1	-2.459	0.94609	0.94629	0.970593	13610	0	-2.459
RPS29	1	0.053912	0.053979	0.744433	832	1	-2.459	0.94609	0.94629	0.970593	13607	0	-2.459
RRP1B	1	0.053912	0.053979	0.744433	833	1	-2.459	0.94609	0.94629	0.970593	13522	0	-2.459
RTFDC1	1	0.053912	0.053979	0.744433	834	1	-2.459	0.94609	0.94629	0.970593	13519	0	-2.459
RSPH4A	1	0.053912	0.053979	0.744433	835	1	-2.459	0.94609	0.94629	0.970593	13524	0	-2.459
SERPINF2	1	0.053912	0.053979	0.744433	836	1	-2.459	0.94609	0.94629	0.970593	13501	0	-2.459
SLC18B1	1	0.053912	0.053979	0.744433	837	1	-2.459	0.94609	0.94629	0.970593	13555	0	-2.459
SLC16A7	1	0.053912	0.053979	0.744433	838	1	-2.459	0.94609	0.94629	0.970593	13510	0	-2.459
SLC19A3	1	0.053912	0.053979	0.744433	839	1	-2.459	0.94609	0.94629	0.970593	13554	0	-2.459
SLC29A2	1	0.053912	0.053979	0.744433	840	1	-1.7428	0.94609	0.94629	0.970593	13551	0	-1.7428
SLC22A7	1	0.053912	0.053979	0.744433	841	1	-2.459	0.94609	0.94629	0.970593	13556	0	-2.459
SHANK3	1	0.053912	0.053979	0.744433	842	1	-2.459	0.94609	0.94629	0.970593	13502	0	-2.459
SF3B6	1	0.053912	0.053979	0.744433	843	1	-2.459	0.94609	0.94629	0.970593	13503	0	-2.459
SHPK	1	0.053912	0.053979	0.744433	844	1	-2.459	0.94609	0.94629	0.970593	13513	0	-2.459
SLC10A6	1	0.053912	0.053979	0.744433	845	1	-2.459	0.94609	0.94629	0.970593	13508	0	-2.459
SLAMF1	1	0.053912	0.053979	0.744433	846	1	-2.459	0.94609	0.94629	0.970593	13512	0	-2.459
VAV1	1	0.053912	0.053979	0.744433	847	1	-2.459	0.94609	0.94629	0.970593	13614	0	-2.459
VASH2	1	0.053912	0.053979	0.744433	848	1	-2.459	0.94609	0.94629	0.970593	13609	0	-2.459
VEGFA	1	0.053912	0.053979	0.744433	849	1	-2.459	0.94609	0.94629	0.970593	13611	0	-2.459
WBSCR17	1	0.053912	0.053979	0.744433	850	1	-2.459	0.94609	0.94629	0.970593	13601	0	-2.459
WASL	1	0.053912	0.053979	0.744433	851	1	-2.459	0.94609	0.94629	0.970593	13612	0	-2.459
UBQLN4	1	0.053912	0.053979	0.744433	852	1	-2.459	0.94609	0.94629	0.970593	13517	0	-2.459
UBE2S	1	0.053912	0.053979	0.744433	853	1	-2.459	0.94609	0.94629	0.970593	13520	0	-2.459
UEVLD	1	0.053912	0.053979	0.744433	854	1	-2.459	0.94609	0.94629	0.970593	13518	0	-2.459
USP22	1	0.053912	0.053979	0.744433	855	1	-2.459	0.94609	0.94629	0.970593	13521	0	-2.459
URAD	1	0.053912	0.053979	0.744433	856	1	-1.7428	0.94609	0.94629	0.970593	13523	0	-1.7428
WDR13	1	0.053912	0.053979	0.744433	857	1	-2.459	0.94609	0.94629	0.970593	13600	0	-2.459
ZNF292	1	0.053912	0.053979	0.744433	858	1	-1.7428	0.94609	0.94629	0.970593	13620	0	-1.7428
ZMAT5	1	0.053912	0.053979	0.744433	859	1	-2.459	0.94609	0.94629	0.970593	13617	0	-2.459
ZNF518B	1	0.053912	0.053979	0.744433	860	1	-1.7428	0.94609	0.94629	0.970593	13621	0	-1.7428
ZNF777	1	0.053912	0.053979	0.744433	861	1	-2.459	0.94609	0.94629	0.970593	13574	0	-2.459
ZNF710	1	0.053912	0.053979	0.744433	862	1	-2.459	0.94609	0.94629	0.970593	13576	0	-2.459
WNT3A	1	0.053912	0.053979	0.744433	863	1	-2.459	0.94609	0.94629	0.970593	13627	0	-2.459
WFDC13	1	0.053912	0.053979	0.744433	864	1	-1.7428	0.94609	0.94629	0.970593	13615	0	-1.7428
XRN2	1	0.053912	0.053979	0.744433	865	1	-1.7428	0.94609	0.94629	0.970593	13628	0	-1.7428
ZC3H4	1	0.053912	0.053979	0.744433	866	1	-2.459	0.94609	0.94629	0.970593	13619	0	-2.459
ZAR1L	1	0.053912	0.053979	0.744433	867	1	-2.459	0.94609	0.94629	0.970593	13618	0	-2.459
TIA1	1	0.053912	0.053979	0.744433	868	1	-2.459	0.94609	0.94629	0.970593	13550	0	-2.459
THYN1	1	0.053912	0.053979	0.744433	869	1	-2.459	0.94609	0.94629	0.970593	13553	0	-2.459
TIGD6	1	0.053912	0.053979	0.744433	870	1	-2.459	0.94609	0.94629	0.970593	13557	0	-2.459
TMC3	1	0.053912	0.053979	0.744433	871	1	-2.459	0.94609	0.94629	0.970593	13509	0	-2.459
TIMD4	1	0.053912	0.053979	0.744433	872	1	-2.459	0.94609	0.94629	0.970593	13511	0	-2.459
TCEB1	1	0.053912	0.053979	0.744433	873	1	-2.459	0.94609	0.94629	0.970593	13561	0	-2.459
TAPT1	1	0.053912	0.053979	0.744433	874	1	-2.459	0.94609	0.94629	0.970593	13540	0	-2.459
TEX12	1	0.053912	0.053979	0.744433	875	1	-1.7428	0.94609	0.94629	0.970593	13559	0	-1.7428
THUMPD2	1	0.053912	0.053979	0.744433	876	1	-2.459	0.94609	0.94629	0.970593	13552	0	-2.459
THOC6	1	0.053912	0.053979	0.744433	877	1	-2.459	0.94609	0.94629	0.970593	13563	0	-2.459
TMEM108	1	0.053912	0.053979	0.744433	878	1	-1.7428	0.94609	0.94629	0.970593	13514	0	-1.7428
TRMT10B	1	0.053912	0.053979	0.744433	879	1	-2.459	0.94609	0.94629	0.970593	13526	0	-2.459
TRH	1	0.053912	0.053979	0.744433	880	1	-2.459	0.94609	0.94629	0.970593	13528	0	-2.459
TRMT1L	1	0.053912	0.053979	0.744433	881	1	-2.459	0.94609	0.94629	0.970593	13531	0	-2.459
TXNDC2	1	0.053912	0.053979	0.744433	882	1	-2.459	0.94609	0.94629	0.970593	13529	0	-2.459
TTC37	1	0.053912	0.053979	0.744433	883	1	-2.459	0.94609	0.94629	0.970593	13532	0	-2.459
TMEM232	1	0.053912	0.053979	0.744433	884	1	-2.459	0.94609	0.94629	0.970593	13500	0	-2.459
TMEM164	1	0.053912	0.053979	0.744433	885	1	-2.459	0.94609	0.94629	0.970593	13515	0	-2.459
TMEM63A	1	0.053912	0.053979	0.744433	886	1	-2.459	0.94609	0.94629	0.970593	13506	0	-2.459
TNRC18	1	0.053912	0.053979	0.744433	887	1	-2.459	0.94609	0.94629	0.970593	13516	0	-2.459
TNFAIP6	1	0.053912	0.053979	0.744433	888	1	-1.7428	0.94609	0.94629	0.970593	13507	0	-1.7428
RPS20	1	0.053912	0.053979	0.744433	889	1	-2.459	0.94609	0.94629	0.970593	13608	0	-2.459
NDRG4	1	0.053912	0.053979	0.744433	890	1	-2.459	0.94609	0.94629	0.970593	13371	0	-2.459
NDP	1	0.053912	0.053979	0.744433	891	1	-2.459	0.94609	0.94629	0.970593	13367	0	-2.459
NDUFB5	1	0.053912	0.053979	0.744433	892	1	-2.459	0.94609	0.94629	0.970593	13372	0	-2.459
NEK11	1	0.053912	0.053979	0.744433	893	1	-2.459	0.94609	0.94629	0.970593	13390	0	-2.459
NEK1	1	0.053912	0.053979	0.744433	894	1	-2.459	0.94609	0.94629	0.970593	13388	0	-2.459
NC0851	1	0.053912	0.053979	0.744433	895	1	-1.7428	0.94609	0.94629	0.970593	13373	0	-1.7428
NC0832	1	0.053912	0.053979	0.744433	896	1	-2.459	0.94609	0.94629	0.970593	13375	0	-2.459
NC0899	1	0.053912	0.053979	0.744433	897	1	-2.459	0.94609	0.94629	0.970593	13378	0	-2.459
NDEL1	1	0.053912	0.053979	0.744433	898	1	-2.459	0.94609	0.94629	0.970593	13376	0	-2.459
NC0972	1	0.053912	0.053979	0.744433	899	1	-2.459	0.94609	0.94629	0.970593	13377	0	-2.459
NIPA2	1	0.053912	0.053979	0.744433	900	1	-2.459	0.94609	0.94629	0.970593	13381	0	-2.459
NPTN	1	0.053912	0.053979	0.744433	901	1	-2.459	0.94609	0.94629	0.970593	13587	0	-2.459
NPC2	1	0.053912	0.053979	0.744433	902	1	-2.459	0.94609	0.94629	0.970593	13588	0	-2.459
NPTX2	1	0.053912	0.053979	0.744433	903	1	-1.7428	0.94609	0.94629	0.970593	13590	0	-1.7428
NT5C	1	0.053912	0.053979	0.744433	904	1	-2.459	0.94609	0.94629	0.970593	13584	0	-2.459
NRXN3	1	0.053912	0.053979	0.744433	905	1	-2.459	0.94609	0.94629	0.970593	13589	0	-2.459
NKIRAS2	1	0.053912	0.053979	0.744433	906	1	-1.7428	0.94609	0.94629	0.970593	13392	0	-1.7428
NIPAL3	1	0.053912	0.053979	0.744433	907	1	-2.459	0.94609	0.94629	0.970593	13380	0	-2.459
NLRP5	1	0.053912	0.053979	0.744433	908	1	-2.459	0.94609	0.94629	0.970593	13370	0	-2.459
NOVA1	1	0.053912	0.053979	0.744433	909	1	-2.459	0.94609	0.94629	0.970593	13499	0	-2.459
NOTCH3	1	0.053912	0.053979	0.744433	910	1	-2.459	0.94609	0.94629	0.970593	13374	0	-2.459
MRPL36	1	0.053912	0.053979	0.744433	911	1	-2.459	0.94609	0.94629	0.970593	13400	0	-2.459
MPEG1	1	0.053912	0.053979	0.744433	912	1	-2.459	0.94609	0.94629	0.970593	13394	0	-2.459
MRPS16	1	0.053912	0.053979	0.744433	913	1	-2.459	0.94609	0.94629	0.970593	13405	0	-2.459
MTSS1L	1	0.053912	0.053979	0.744433	914	1	-2.459	0.94609	0.94629	0.970593	13407	0	-2.459
MRPS9	1	0.053912	0.053979	0.744433	915	1	-2.459	0.94609	0.94629	0.970593	13406	0	-2.459
MIS12	1	0.053912	0.053979	0.744433	916	1	-2.459	0.94609	0.94629	0.970593	13417	0	-2.459
MIEF2	1	0.053912	0.053979	0.744433	917	1	-2.459	0.94609	0.94629	0.970593	13420	0	-2.459
MKKS	1	0.053912	0.053979	0.744433	918	1	-2.459	0.94609	0.94629	0.970593	13419	0	-2.459
MON1B	1	0.053912	0.053979	0.744433	919	1	-2.459	0.94609	0.94629	0.970593	13399	0	-2.459
MLH3	1	0.053912	0.053979	0.744433	920	1	-2.459	0.94609	0.94629	0.970593	13397	0	-2.459
MYL2	1	0.053912	0.053979	0.744433	921	1	-2.459	0.94609	0.94629	0.970593	13404	0	-2.459
NC0277	1	0.053912	0.053979	0.744433	922	1	-2.459	0.94609	0.94629	0.970593	13418	0	-2.459
NC0114	1	0.053912	0.053979	0.744433	923	1	-2.459	0.94609	0.94629	0.970593	13408	0	-2.459
NC0506	1	0.053912	0.053979	0.744433	924	1	-2.459	0.94609	0.94629	0.970593	13410	0	-2.459
NC0706	1	0.053912	0.053979	0.744433	925	1	-2.459	0.94609	0.94629	0.970593	13415	0	-2.459
NC0676	1	0.053912	0.053979	0.744433	926	1	-2.459	0.94609	0.94629	0.970593	13412	0	-2.459
MYO5C	1	0.053912	0.053979	0.744433	927	1	-2.459	0.94609	0.94629	0.970593	13402	0	-2.459
MYO19	1	0.053912	0.053979	0.744433	928	1	-2.459	0.94609	0.94629	0.970593	13403	0	-2.459
NAGLU	1	0.053912	0.053979	0.744433	929	1	-2.459	0.94609	0.94629	0.970593	13401	0	-2.459
NC0084	1	0.053912	0.053979	0.744433	930	1	-2.459	0.94609	0.94629	0.970593	13393	0	-2.459
NAT6	1	0.053912	0.053979	0.744433	931	1	-2.459	0.94609	0.94629	0.970593	13395	0	-2.459
RBL2	1	0.053912	0.053979	0.744433	932	1	-1.7428	0.94609	0.94629	0.970593	13622	0	-1.7428
RAVER2	1	0.053912	0.053979	0.744433	933	1	-2.459	0.94609	0.94629	0.970593	13623	0	-2.459
RBM23	1	0.053912	0.053979	0.744433	934	1	-2.459	0.94609	0.94629	0.970593	13616	0	-2.459
RCE1	1	0.053912	0.053979	0.744433	935	1	-2.459	0.94609	0.94629	0.970593	13631	0	-2.459
RBM5	1	0.053912	0.053979	0.744433	936	1	-2.459	0.94609	0.94629	0.970593	13629	0	-2.459
PYGB	1	0.053912	0.053979	0.744433	937	1	-2.459	0.94609	0.94629	0.970593	13581	0	-2.459
PTCHD4	1	0.053912	0.053979	0.744433	938	1	-1.7428	0.94609	0.94629	0.970593	13578	0	-1.7428
RABGAP1L	1	0.053912	0.053979	0.744433	939	1	-2.459	0.94609	0.94629	0.970593	13580	0	-2.459
RASSF10	1	0.053912	0.053979	0.744433	940	1	-1.7428	0.94609	0.94629	0.970593	13577	0	-1.7428
RAD51C	1	0.053912	0.053979	0.744433	941	1	-2.459	0.94609	0.94629	0.970593	13575	0	-2.459
RDH8	1	0.053912	0.053979	0.744433	942	1	-2.459	0.94609	0.94629	0.970593	13630	0	-2.459
RICTOR	1	0.053912	0.053979	0.744433	943	1	-1.7428	0.94609	0.94629	0.970593	13605	0	-1.7428
RIC1	1	0.053912	0.053979	0.744433	944	1	-2.459	0.94609	0.94629	0.970593	13606	0	-2.459
RNF187	1	0.053912	0.053979	0.744433	945	1	-2.459	0.94609	0.94629	0.970593	13599	0	-2.459
RPRD1A	1	0.053912	0.053979	0.744433	946	1	-2.459	0.94609	0.94629	0.970593	13613	0	-2.459
RNFT1	1	0.053912	0.053979	0.744433	947	1	-2.459	0.94609	0.94629	0.970593	13602	0	-2.459
RERGL	1	0.053912	0.053979	0.744433	948	1	-2.459	0.94609	0.94629	0.970593	13624	0	-2.459
REPS2	1	0.053912	0.053979	0.744433	949	1	-2.459	0.94609	0.94629	0.970593	13625	0	-2.459
RFX8	1	0.053912	0.053979	0.744433	950	1	-2.459	0.94609	0.94629	0.970593	13626	0	-2.459
RHOT1	1	0.053912	0.053979	0.744433	951	1	-2.459	0.94609	0.94629	0.970593	13603	0	-2.459
RGMA	1	0.053912	0.053979	0.744433	952	1	-2.459	0.94609	0.94629	0.970593	13604	0	-2.459
OR52J3	1	0.053912	0.053979	0.744433	953	1	-2.459	0.94609	0.94629	0.970593	13597	0	-2.459
OR51M1	1	0.053912	0.053979	0.744433	954	1	-2.459	0.94609	0.94629	0.970593	13598	0	-2.459
P2RX6	1	0.053912	0.053979	0.744433	955	1	-2.459	0.94609	0.94629	0.970593	13592	0	-2.459
PCCB	1	0.053912	0.053979	0.744433	956	1	-2.459	0.94609	0.94629	0.970593	13594	0	-2.459
PC	1	0.053912	0.053979	0.744433	957	1	-2.459	0.94609	0.94629	0.970593	13591	0	-2.459
OCIAD1	1	0.053912	0.053979	0.744433	958	1	-1.7428	0.94609	0.94629	0.970593	13586	0	-1.7428
NT5C3B	1	0.053912	0.053979	0.744433	959	1	-2.459	0.94609	0.94629	0.970593	13583	0	-2.459
OLFR68	1	0.053912	0.053979	0.744433	960	1	-2.459	0.94609	0.94629	0.970593	13585	0	-2.459
OR51L1	1	0.053912	0.053979	0.744433	961	1	-2.459	0.94609	0.94629	0.970593	13595	0	-2.459
OR51G2	1	0.053912	0.053979	0.744433	962	1	-2.459	0.94609	0.94629	0.970593	13596	0	-2.459
PDGFD	1	0.053912	0.053979	0.744433	963	1	-2.459	0.94609	0.94629	0.970593	13593	0	-2.459
POLRMT	1	0.053912	0.053979	0.744433	964	1	-2.459	0.94609	0.94629	0.970593	13566	0	-2.459
POLA1	1	0.053912	0.053979	0.744433	965	1	-2.459	0.94609	0.94629	0.970593	13567	0	-2.459
PRAF2	1	0.053912	0.053979	0.744433	966	1	-2.459	0.94609	0.94629	0.970593	13569	0	-2.459
PRMT8	1	0.053912	0.053979	0.744433	967	1	-2.459	0.94609	0.94629	0.970593	13579	0	-2.459
PRIM2	1	0.053912	0.053979	0.744433	968	1	-1.7428	0.94609	0.94629	0.970593	13568	0	-1.7428
PITPNM3	1	0.053912	0.053979	0.744433	969	1	-2.459	0.94609	0.94629	0.970593	13571	0	-2.459
PHOX2B	1	0.053912	0.053979	0.744433	970	1	-2.459	0.94609	0.94629	0.970593	13582	0	-2.459
PLA2G12A	1	0.053912	0.053979	0.744433	971	1	-1.7428	0.94609	0.94629	0.970593	13570	0	-1.7428
PLK3	1	0.053912	0.053979	0.744433	972	1	-2.459	0.94609	0.94629	0.970593	13572	0	-2.459
PLA2G2E	1	0.053912	0.053979	0.744433	973	1	-2.459	0.94609	0.94629	0.970593	13573	0	-2.459
CBX6	1	0.053912	0.053979	0.744433	974	1	-2.459	0.94609	0.94629	0.970593	13698	0	-2.459
DPYD	1	0.053912	0.053979	0.744433	975	1	-2.459	0.94609	0.94629	0.970593	13655	0	-2.459
ANKLE2	1	0.053912	0.053979	0.744433	976	1	-2.459	0.94609	0.94629	0.970593	13672	0	-2.459
DRC1	1	0.053912	0.053979	0.744433	977	1	-2.459	0.94609	0.94629	0.970593	13656	0	-2.459
CATSPERD	1	0.053912	0.053979	0.744433	978	1	-1.7428	0.94609	0.94629	0.970593	13697	0	-1.7428
GYS2	1	0.053912	0.053979	0.744433	979	1	-2.459	0.94609	0.94629	0.970593	13770	0	-2.459
HAAO	1	0.053912	0.053979	0.744433	980	1	-2.459	0.94609	0.94629	0.970593	13772	0	-2.459
ALDH3A2	1	0.053912	0.053979	0.744433	981	1	-2.459	0.94609	0.94629	0.970593	13676	0	-2.459
GUK1	1	0.053912	0.053979	0.744433	982	1	-2.459	0.94609	0.94629	0.970593	13781	0	-2.459
ALDH7A1	1	0.053912	0.053979	0.744433	983	1	-2.459	0.94609	0.94629	0.970593	13674	0	-2.459
ANKS6	1	0.053912	0.053979	0.744433	984	1	-2.459	0.94609	0.94629	0.970593	13673	0	-2.459
ANO10	1	0.053912	0.053979	0.744433	985	1	-2.459	0.94609	0.94629	0.970593	13680	0	-2.459
GPD1L	1	0.053912	0.053979	0.744433	986	1	-1.7428	0.94609	0.94629	0.970593	13755	0	-1.7428
GNPNAT1	1	0.053912	0.053979	0.744433	987	1	-2.459	0.94609	0.94629	0.970593	13756	0	-2.459
DUSP21	1	0.053912	0.053979	0.744433	988	1	-2.459	0.94609	0.94629	0.970593	13652	0	-2.459
ANO3	1	0.053912	0.053979	0.744433	989	1	-2.459	0.94609	0.94629	0.970593	13681	0	-2.459
GPR89B	1	0.053912	0.053979	0.744433	990	1	-2.459	0.94609	0.94629	0.970593	13782	0	-2.459
DSC1	1	0.053912	0.053979	0.744433	991	1	-2.459	0.94609	0.94629	0.970593	13654	0	-2.459
GPR83	1	0.053912	0.053979	0.744433	992	1	-2.459	0.94609	0.94629	0.970593	13777	0	-2.459
GPR25	1	0.053912	0.053979	0.744433	993	1	-2.459	0.94609	0.94629	0.970593	13758	0	-2.459
CATSPER1	1	0.053912	0.053979	0.744433	994	1	-2.459	0.94609	0.94629	0.970593	13699	0	-2.459
AKAP2	1	0.053912	0.053979	0.744433	995	1	-2.459	0.94609	0.94629	0.970593	13675	0	-2.459
HILPDA	1	0.053912	0.053979	0.744433	996	1	-2.459	0.94609	0.94629	0.970593	13726	0	-2.459
ADAMDEC1	1	0.053912	0.053979	0.744433	997	1	-1.7428	0.94609	0.94629	0.970593	13683	0	-1.7428
ADAMTS2	1	0.053912	0.053979	0.744433	998	1	-2.459	0.94609	0.94629	0.970593	13690	0	-2.459
DIO3	1	0.053912	0.053979	0.744433	999	1	-2.459	0.94609	0.94629	0.970593	13671	0	-2.459
CCDC22	1	0.053912	0.053979	0.744433	1000	1	-2.459	0.94609	0.94629	0.970593	13645	0	-2.459
ACVR1B	1	0.053912	0.053979	0.744433	1001	1	-2.459	0.94609	0.94629	0.970593	13684	0	-2.459
ACTA2	1	0.053912	0.053979	0.744433	1002	1	-2.459	0.94609	0.94629	0.970593	13686	0	-2.459
ACYP2	1	0.053912	0.053979	0.744433	1003	1	-2.459	0.94609	0.94629	0.970593	13682	0	-2.459
DERA	1	0.053912	0.053979	0.744433	1004	1	-2.459	0.94609	0.94629	0.970593	13670	0	-2.459
DEPTOR	1	0.053912	0.053979	0.744433	1005	1	-2.459	0.94609	0.94629	0.970593	13663	0	-2.459
HELT	1	0.053912	0.053979	0.744433	1006	1	-2.459	0.94609	0.94629	0.970593	13754	0	-2.459
AGTRAP	1	0.053912	0.053979	0.744433	1007	1	-2.459	0.94609	0.94629	0.970593	13688	0	-2.459
AGBL2	1	0.053912	0.053979	0.744433	1008	1	-1.7428	0.94609	0.94629	0.970593	13687	0	-1.7428
DNAJB11	1	0.053912	0.053979	0.744433	1009	1	-2.459	0.94609	0.94629	0.970593	13669	0	-2.459
DOCK7	1	0.053912	0.053979	0.744433	1010	1	-2.459	0.94609	0.94629	0.970593	13668	0	-2.459
DNHD1	1	0.053912	0.053979	0.744433	1011	1	-2.459	0.94609	0.94629	0.970593	13667	0	-2.459
HCFC2	1	0.053912	0.053979	0.744433	1012	1	-2.459	0.94609	0.94629	0.970593	13774	0	-2.459
HEATR5A	1	0.053912	0.053979	0.744433	1013	1	-2.459	0.94609	0.94629	0.970593	13773	0	-2.459
ADGB	1	0.053912	0.053979	0.744433	1014	1	-2.459	0.94609	0.94629	0.970593	13691	0	-2.459
ADRB1	1	0.053912	0.053979	0.744433	1015	1	-1.7428	0.94609	0.94629	0.970593	13689	0	-1.7428
HAPLN1	1	0.053912	0.053979	0.744433	1016	1	-1.7428	0.94609	0.94629	0.970593	13775	0	-1.7428
ANTXR1	1	0.053912	0.053979	0.744433	1017	1	-2.459	0.94609	0.94629	0.970593	13679	0	-2.459
BICD1	1	0.053912	0.053979	0.744433	1018	1	-2.459	0.94609	0.94629	0.970593	13710	0	-2.459
BCHE	1	0.053912	0.053979	0.744433	1019	1	-2.459	0.94609	0.94629	0.970593	13703	0	-2.459
FAM65A	1	0.053912	0.053979	0.744433	1020	1	-2.459	0.94609	0.94629	0.970593	13761	0	-2.459
BIN2	1	0.053912	0.053979	0.744433	1021	1	-1.7428	0.94609	0.94629	0.970593	13711	0	-1.7428
FAM57B	1	0.053912	0.053979	0.744433	1022	1	-1.7428	0.94609	0.94629	0.970593	13760	0	-1.7428
FEZF1	1	0.053912	0.053979	0.744433	1023	1	-2.459	0.94609	0.94629	0.970593	13767	0	-2.459
ASZ1	1	0.053912	0.053979	0.744433	1024	1	-2.459	0.94609	0.94629	0.970593	13702	0	-2.459
EMC6	1	0.053912	0.053979	0.744433	1025	1	-2.459	0.94609	0.94629	0.970593	13712	0	-2.459
FAM81A	1	0.053912	0.053979	0.744433	1026	1	-2.459	0.94609	0.94629	0.970593	13766	0	-2.459
EME1	1	0.053912	0.053979	0.744433	1027	1	-1.7428	0.94609	0.94629	0.970593	13769	0	-1.7428
FAM32A	1	0.053912	0.053979	0.744433	1028	1	-2.459	0.94609	0.94629	0.970593	13759	0	-2.459
C11H5orf22	1	0.053912	0.053979	0.744433	1029	1	-2.459	0.94609	0.94629	0.970593	13707	0	-2.459
FAM102A	1	0.053912	0.053979	0.744433	1030	1	-2.459	0.94609	0.94629	0.970593	13776	0	-2.459
F11	1	0.053912	0.053979	0.744433	1031	1	-1.7428	0.94609	0.94629	0.970593	13779	0	-1.7428
C15H4orf36	1	0.053912	0.053979	0.744433	1032	1	-2.459	0.94609	0.94629	0.970593	13695	0	-2.459
C13H1orf123	1	0.053912	0.053979	0.744433	1033	1	-2.459	0.94609	0.94629	0.970593	13708	0	-2.459
ENPP7	1	0.053912	0.053979	0.744433	1034	1	-2.459	0.94609	0.94629	0.970593	13771	0	-2.459
FAM169B	1	0.053912	0.053979	0.744433	1035	1	-2.459	0.94609	0.94629	0.970593	13778	0	-2.459
C1H11orf70	1	0.053912	0.053979	0.744433	1036	1	-1.7428	0.94609	0.94629	0.970593	13696	0	-1.7428
ERICH2	1	0.053912	0.053979	0.744433	1037	1	-2.459	0.94609	0.94629	0.970593	13780	0	-2.459
BIRC7	1	0.053912	0.053979	0.744433	1038	1	-2.459	0.94609	0.94629	0.970593	13709	0	-2.459
C6H16orf82	1	0.053912	0.053979	0.744433	1039	1	-2.459	0.94609	0.94629	0.970593	13694	0	-2.459
DZANK1	1	0.053912	0.053979	0.744433	1040	1	-2.459	0.94609	0.94629	0.970593	13661	0	-2.459
GARS	1	0.053912	0.053979	0.744433	1041	1	-1.7428	0.94609	0.94629	0.970593	13765	0	-1.7428
GALNT11	1	0.053912	0.053979	0.744433	1042	1	-1.7428	0.94609	0.94629	0.970593	13762	0	-1.7428
CARHSP1	1	0.053912	0.053979	0.744433	1043	1	-2.459	0.94609	0.94629	0.970593	13701	0	-2.459
G6PD	1	0.053912	0.053979	0.744433	1044	1	-1.7428	0.94609	0.94629	0.970593	13763	0	-1.7428
DYRK1A	1	0.053912	0.053979	0.744433	1045	1	-2.459	0.94609	0.94629	0.970593	13660	0	-2.459
DUSP26	1	0.053912	0.053979	0.744433	1046	1	-2.459	0.94609	0.94629	0.970593	13653	0	-2.459
AP4M1	1	0.053912	0.053979	0.744433	1047	1	-2.459	0.94609	0.94629	0.970593	13677	0	-2.459
GAS2L2	1	0.053912	0.053979	0.744433	1048	1	-2.459	0.94609	0.94629	0.970593	13768	0	-2.459
GINM1	1	0.053912	0.053979	0.744433	1049	1	-2.459	0.94609	0.94629	0.970593	13757	0	-2.459
CAPZA3	1	0.053912	0.053979	0.744433	1050	1	-1.7428	0.94609	0.94629	0.970593	13700	0	-1.7428
ARPC3	1	0.053912	0.053979	0.744433	1051	1	-2.459	0.94609	0.94629	0.970593	13678	0	-2.459
CAAP1	1	0.053912	0.053979	0.744433	1052	1	-2.459	0.94609	0.94629	0.970593	13692	0	-2.459
ASB8	1	0.053912	0.053979	0.744433	1053	1	-2.459	0.94609	0.94629	0.970593	13705	0	-2.459
ASUN	1	0.053912	0.053979	0.744433	1054	1	-2.459	0.94609	0.94629	0.970593	13704	0	-2.459
ASPM	1	0.053912	0.053979	0.744433	1055	1	-1.7428	0.94609	0.94629	0.970593	13706	0	-1.7428
EGFL8	1	0.053912	0.053979	0.744433	1056	1	-2.459	0.94609	0.94629	0.970593	13659	0	-2.459
FUNDC2	1	0.053912	0.053979	0.744433	1057	1	-2.459	0.94609	0.94629	0.970593	13764	0	-2.459
EIF3H	1	0.053912	0.053979	0.744433	1058	1	-2.459	0.94609	0.94629	0.970593	13657	0	-2.459
CALCRL	1	0.053912	0.053979	0.744433	1059	1	-2.459	0.94609	0.94629	0.970593	13693	0	-2.459
EIF4EBP1	1	0.053912	0.053979	0.744433	1060	1	-1.7428	0.94609	0.94629	0.970593	13658	0	-1.7428
INSM1	1	0.053912	0.053979	0.744433	1061	1	-2.459	0.94609	0.94629	0.970593	13716	0	-2.459
INTS5	1	0.053912	0.053979	0.744433	1062	1	-2.459	0.94609	0.94629	0.970593	13717	0	-2.459
IL36G	1	0.053912	0.053979	0.744433	1063	1	-1.7428	0.94609	0.94629	0.970593	13729	0	-1.7428
CMBL	1	0.053912	0.053979	0.744433	1064	1	-2.459	0.94609	0.94629	0.970593	13640	0	-2.459
INTU	1	0.053912	0.053979	0.744433	1065	1	-1.7428	0.94609	0.94629	0.970593	13715	0	-1.7428
CCT8L2	1	0.053912	0.053979	0.744433	1066	1	-2.459	0.94609	0.94629	0.970593	13642	0	-2.459
CLTCL1	1	0.053912	0.053979	0.744433	1067	1	-2.459	0.94609	0.94629	0.970593	13633	0	-2.459
CLDND1	1	0.053912	0.053979	0.744433	1068	1	-2.459	0.94609	0.94629	0.970593	13632	0	-2.459
IL31RA	1	0.053912	0.053979	0.744433	1069	1	-2.459	0.94609	0.94629	0.970593	13728	0	-2.459
CST7	1	0.053912	0.053979	0.744433	1070	1	-1.7428	0.94609	0.94629	0.970593	13638	0	-1.7428
