id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
C12H6orf25	1	0.31631	0.31595	0.822046	3036	0	-0.013869	0.68369	0.68358	0.943598	6927	0	-0.013869
RCOR2	1	0.31639	0.31604	0.822046	3037	0	-0.0034083	0.68361	0.6835	0.943598	6926	0	-0.0034083
FSD1L	3	0.32079	0.38585	0.822046	3038	1	1.1597	0.015069	0.03492	0.770952	156	2	1.1597
CNGA2	3	0.32079	0.38585	0.822046	3039	1	-0.91634	0.38624	0.39691	0.851405	4539	1	-0.91634
IKZF3	3	0.32079	0.38585	0.822046	3040	1	1.5644	0.0033469	0.0091019	0.770952	39	2	1.5644
IL15	3	0.32079	0.38585	0.822046	3041	1	0.80214	0.029205	0.057692	0.770952	374	2	0.80214
AZIN1	3	0.32079	0.38585	0.822046	3042	1	0.18494	0.16613	0.22823	0.837823	2035	1	0.18494
LOC100340518	3	0.32079	0.38585	0.822046	3043	1	-0.91634	0.7619	0.76169	0.943598	7246	0	-0.91634
C17H14orf166	3	0.32079	0.38585	0.822046	3044	1	-0.91634	0.38624	0.39691	0.851405	4531	1	-0.91634
LRRC72	3	0.32079	0.38585	0.822046	3045	1	-0.91634	0.7619	0.76169	0.943598	7222	0	-0.91634
LOC100351198	4	0.3454	0.47351	0.888436	3046	1	1.0176	0.01202	0.032312	0.770952	137	3	1.0176
LOC100341581	3	0.34839	0.40418	0.822046	3047	1	-0.91634	0.38624	0.39691	0.851405	4570	1	-0.91634
CFAP157	3	0.34925	0.4048	0.822046	3048	1	-0.91634	0.93123	0.93105	0.997421	9181	0	-0.91634
DYNC1I2	3	0.35317	0.40746	0.822046	3049	1	-0.91634	0.93123	0.93105	0.997421	9173	0	-0.91634
DNAJC5G	3	0.35317	0.40746	0.822046	3050	1	-0.72423	0.52989	0.52979	0.882019	4893	0	-0.72423
SRSF1	3	0.35666	0.40979	0.822397	3051	1	-0.86208	0.38624	0.39691	0.851405	4541	1	-0.86208
DSC3	3	0.35776	0.41056	0.823783	3052	1	0.18494	0.044753	0.082345	0.770952	547	1	0.18494
SMG6	2	0.3772	0.38346	0.822046	3053	1	-0.64368	0.61585	0.61606	0.882019	6330	0	-0.64368
SMARCC2	2	0.3772	0.38346	0.822046	3054	1	-0.079269	0.14558	0.16513	0.833714	1096	1	-0.079269
SPACA4	2	0.3772	0.38346	0.822046	3055	1	-0.64368	0.61585	0.61606	0.882019	6327	0	-0.64368
SP6	2	0.3772	0.38346	0.822046	3056	1	-1.1943	0.83215	0.83187	0.95255	8538	0	-1.1943
SMNDC1	2	0.3772	0.38346	0.822046	3057	1	-0.64368	0.61585	0.61606	0.882019	6355	0	-0.64368
SPATA20	2	0.3772	0.38346	0.822046	3058	1	-0.11964	0.11407	0.13869	0.770952	1013	1	-0.11964
SOX17	2	0.3772	0.38346	0.822046	3059	1	-1.1943	0.83215	0.83187	0.95255	8495	0	-1.1943
SMIM22	2	0.3772	0.38346	0.822046	3060	1	-0.11964	0.11407	0.13869	0.770952	1002	1	-0.11964
SPATA6	2	0.3772	0.38346	0.822046	3061	1	-0.64368	0.61585	0.61606	0.882019	6474	0	-0.64368
UBXN1	2	0.3772	0.38346	0.822046	3062	1	-0.64368	0.61585	0.61606	0.882019	6906	0	-0.64368
UFM1	2	0.3772	0.38346	0.822046	3063	1	-0.67378	0.741	0.74109	0.943598	7181	0	-0.67378
UBLCP1	2	0.3772	0.38346	0.822046	3064	1	-0.28484	0.38241	0.3826	0.842223	4497	1	-0.28484
ZNF454	2	0.3772	0.38346	0.822046	3065	1	-0.33508	0.27778	0.28228	0.837823	2505	1	-0.33508
UGT2B16	2	0.3772	0.38346	0.822046	3066	1	-0.64368	0.61585	0.61606	0.882019	6894	0	-0.64368
UNC5C	2	0.3772	0.38346	0.822046	3067	1	-0.64368	0.61585	0.61606	0.882019	6898	0	-0.64368
UNC79	2	0.3772	0.38346	0.822046	3068	1	0.47835	0.017385	0.03254	0.770952	199	1	0.47835
UHRF1BP1	2	0.3772	0.38346	0.822046	3069	1	-0.64368	0.61585	0.61606	0.882019	6897	0	-0.64368
UNC45B	2	0.3772	0.38346	0.822046	3070	1	-1.1943	0.83215	0.83187	0.95255	8336	0	-1.1943
UBE2H	2	0.3772	0.38346	0.822046	3071	1	-0.64368	0.61585	0.61606	0.882019	6865	0	-0.64368
TRIM14	2	0.3772	0.38346	0.822046	3072	1	-0.093041	0.61585	0.61606	0.882019	6853	0	-0.093041
TSPAN5	2	0.3772	0.38346	0.822046	3073	1	-0.64368	0.83215	0.83187	0.95255	8324	0	-0.64368
ZPLD1	2	0.3772	0.38346	0.822046	3074	1	-1.1943	0.83215	0.83187	0.95255	8360	0	-1.1943
TRAPPC13	2	0.3772	0.38346	0.822046	3075	1	-1.1943	0.83215	0.83187	0.95255	8516	0	-1.1943
TTC14	2	0.3772	0.38346	0.822046	3076	1	-0.64368	0.61585	0.61606	0.882019	6811	0	-0.64368
ZNF470	2	0.3772	0.38346	0.822046	3077	1	0.046043	0.066426	0.09934	0.770952	791	1	0.046043
UBAP1	2	0.3772	0.38346	0.822046	3078	1	-1.1943	0.83215	0.83187	0.95255	8347	0	-1.1943
TTC7A	2	0.3772	0.38346	0.822046	3079	1	-0.64368	0.61585	0.61606	0.882019	6813	0	-0.64368
UACA	2	0.3772	0.38346	0.822046	3080	1	-0.64368	0.61585	0.61606	0.882019	6828	0	-0.64368
VSNL1	2	0.3772	0.38346	0.822046	3081	1	-1.1943	0.83215	0.83187	0.95255	8302	0	-1.1943
VSTM4	2	0.3772	0.38346	0.822046	3082	1	0.21556	0.27778	0.28228	0.837823	2494	1	0.21556
ZDHHC9	2	0.3772	0.38346	0.822046	3083	1	-0.64368	0.61585	0.61606	0.882019	6704	0	-0.64368
VPS13B	2	0.3772	0.38346	0.822046	3084	1	-0.64368	0.61585	0.61606	0.882019	6876	0	-0.64368
ZBTB37	2	0.3772	0.38346	0.822046	3085	1	0.68844	0.010676	0.020169	0.770952	121	1	0.68844
WFDC1	2	0.3772	0.38346	0.822046	3086	1	-0.11964	0.11407	0.13869	0.770952	1009	1	-0.11964
XAB2	2	0.3772	0.38346	0.822046	3087	1	-0.33508	0.27778	0.28228	0.837823	2486	1	-0.33508
WBP11	2	0.3772	0.38346	0.822046	3088	1	-0.64368	0.61585	0.61606	0.882019	6872	0	-0.64368
WDR48	2	0.3772	0.38346	0.822046	3089	1	-0.64368	0.61585	0.61606	0.882019	6890	0	-0.64368
ZEB1	2	0.3772	0.38346	0.822046	3090	1	-0.8262	0.90702	0.90695	0.997421	8972	0	-0.8262
USP3	2	0.3772	0.38346	0.822046	3091	1	-0.33508	0.27778	0.28228	0.837823	2796	1	-0.33508
USP34	2	0.3772	0.38346	0.822046	3092	1	-1.1943	0.83215	0.83187	0.95255	8299	0	-1.1943
ZNF12	2	0.3772	0.38346	0.822046	3093	1	-0.33508	0.27778	0.28228	0.837823	2504	1	-0.33508
ZKSCAN2	2	0.3772	0.38346	0.822046	3094	1	-1.1943	0.83215	0.83187	0.95255	8361	0	-1.1943
UXT	2	0.3772	0.38346	0.822046	3095	1	-0.61306	0.46105	0.46136	0.882019	4759	0	-0.61306
VCP	2	0.3772	0.38346	0.822046	3096	1	-0.33508	0.27778	0.28228	0.837823	2488	1	-0.33508
VGLL1	2	0.3772	0.38346	0.822046	3097	1	-0.64368	0.61585	0.61606	0.882019	6874	0	-0.64368
VAPB	2	0.3772	0.38346	0.822046	3098	1	-1.1943	0.83215	0.83187	0.95255	8290	0	-1.1943
ZFHX4	2	0.3772	0.38346	0.822046	3099	1	-0.079269	0.14558	0.16513	0.833714	1097	1	-0.079269
STIM2	2	0.3772	0.38346	0.822046	3100	1	-0.61306	0.46105	0.46136	0.882019	4754	0	-0.61306
SUFU	2	0.3772	0.38346	0.822046	3101	1	0.94196	0.0060643	0.011598	0.770952	80	1	0.94196
ST6GALNAC2	2	0.3772	0.38346	0.822046	3102	1	0.046043	0.066426	0.09934	0.770952	789	1	0.046043
STAM	2	0.3772	0.38346	0.822046	3103	1	-1.1943	0.83215	0.83187	0.95255	8449	0	-1.1943
SZRD1	2	0.3772	0.38346	0.822046	3104	1	0.21556	0.27778	0.28228	0.837823	2747	1	0.21556
TATDN1	2	0.3772	0.38346	0.822046	3105	1	-0.33508	0.27778	0.28228	0.837823	2811	1	-0.33508
TBX18	2	0.3772	0.38346	0.822046	3106	1	-1.1943	0.83215	0.83187	0.95255	8457	0	-1.1943
TAPT1	2	0.3772	0.38346	0.822046	3107	1	-0.33508	0.27778	0.28228	0.837823	2745	1	-0.33508
TARS2	2	0.3772	0.38346	0.822046	3108	1	-0.64368	0.61585	0.61606	0.882019	6439	0	-0.64368
SSBP1	2	0.3772	0.38346	0.822046	3109	1	-1.1943	0.83215	0.83187	0.95255	8469	0	-1.1943
SPINK9	2	0.3772	0.38346	0.822046	3110	1	-0.093041	0.61585	0.61606	0.882019	6458	0	-0.093041
SPINT2	2	0.3772	0.38346	0.822046	3111	1	-1.1943	0.83215	0.83187	0.95255	8432	0	-1.1943
SPDYA	2	0.3772	0.38346	0.822046	3112	1	-0.64368	0.61585	0.61606	0.882019	6471	0	-0.64368
SPINK5	2	0.3772	0.38346	0.822046	3113	1	-0.64368	0.61585	0.61606	0.882019	6461	0	-0.64368
SPINT4	2	0.3772	0.38346	0.822046	3114	1	-0.64368	0.61585	0.61606	0.882019	6468	0	-0.64368
SPX	2	0.3772	0.38346	0.822046	3115	1	0.47835	0.017385	0.03254	0.770952	201	1	0.47835
SRPRA	2	0.3772	0.38346	0.822046	3116	1	-0.64368	0.61585	0.61606	0.882019	6501	0	-0.64368
SPP2	2	0.3772	0.38346	0.822046	3117	1	-0.18403	0.15342	0.17177	0.837823	1989	1	-0.18403
SPRY2	2	0.3772	0.38346	0.822046	3118	1	-0.64368	0.61585	0.61606	0.882019	6469	0	-0.64368
TMEM261	2	0.3772	0.38346	0.822046	3119	1	-1.1943	0.83215	0.83187	0.95255	8534	0	-1.1943
TMEM265	2	0.3772	0.38346	0.822046	3120	1	-1.1943	0.83215	0.83187	0.95255	8539	0	-1.1943
TMEM215	2	0.3772	0.38346	0.822046	3121	1	0.21556	0.27778	0.28228	0.837823	2823	1	0.21556
TMEM260	2	0.3772	0.38346	0.822046	3122	1	-1.1943	0.83215	0.83187	0.95255	8533	0	-1.1943
TMEM55A	2	0.3772	0.38346	0.822046	3123	1	-1.1943	0.83215	0.83187	0.95255	8496	0	-1.1943
TPX2	2	0.3772	0.38346	0.822046	3124	1	-0.64368	0.61585	0.61606	0.882019	6858	0	-0.64368
TRA2A	2	0.3772	0.38346	0.822046	3125	1	-0.92073	0.91392	0.91398	0.997421	9038	0	-0.92073
TOMM5	2	0.3772	0.38346	0.822046	3126	1	-0.33508	0.27778	0.28228	0.837823	2819	1	-0.33508
TOMM7	2	0.3772	0.38346	0.822046	3127	1	-0.64368	0.61585	0.61606	0.882019	6841	0	-0.64368
TMEM191C	2	0.3772	0.38346	0.822046	3128	1	-1.1943	0.83215	0.83187	0.95255	8543	0	-1.1943
TM7SF2	2	0.3772	0.38346	0.822046	3129	1	-0.64368	0.61585	0.61606	0.882019	6353	0	-0.64368
TMA16	2	0.3772	0.38346	0.822046	3130	1	-0.33508	0.27778	0.28228	0.837823	2805	1	-0.33508
TECRL	2	0.3772	0.38346	0.822046	3131	1	-0.64368	0.61585	0.61606	0.882019	6411	0	-0.64368
TINAG	2	0.3772	0.38346	0.822046	3132	1	-1.1943	0.83215	0.83187	0.95255	8445	0	-1.1943
TMCO2	2	0.3772	0.38346	0.822046	3133	1	-0.58861	0.44057	0.44089	0.882019	4712	0	-0.58861
TMEM14A	2	0.3772	0.38346	0.822046	3134	1	-0.73342	0.74707	0.74715	0.943598	7195	0	-0.73342
TMEM164	2	0.3772	0.38346	0.822046	3135	1	-0.11964	0.11407	0.13869	0.770952	1007	1	-0.11964
TMEM11	2	0.3772	0.38346	0.822046	3136	1	-1.1943	0.83215	0.83187	0.95255	8525	0	-1.1943
TMEM110	2	0.3772	0.38346	0.822046	3137	1	-1.1943	0.83215	0.83187	0.95255	8526	0	-1.1943
LOC100338038	2	0.3772	0.38346	0.822046	3138	1	-1.1943	0.83215	0.83187	0.95255	8403	0	-1.1943
LOC100328948	2	0.3772	0.38346	0.822046	3139	1	-0.59777	0.44595	0.44627	0.882019	4731	0	-0.59777
LOC100009480	2	0.3772	0.38346	0.822046	3140	1	-0.33508	0.27778	0.28228	0.837823	2506	1	-0.33508
LOC100338357	2	0.3772	0.38346	0.822046	3141	1	-1.1943	0.83215	0.83187	0.95255	8363	0	-1.1943
LOC100338530	2	0.3772	0.38346	0.822046	3142	1	-0.72155	0.7463	0.74639	0.943598	7193	0	-0.72155
LOC100338442	2	0.3772	0.38346	0.822046	3143	1	-0.48861	0.42035	0.42051	0.882019	4670	0	-0.48861
LOC100338378	2	0.3772	0.38346	0.822046	3144	1	-0.64368	0.61585	0.61606	0.882019	6708	0	-0.64368
LANCL2	2	0.3772	0.38346	0.822046	3145	1	-1.1943	0.83215	0.83187	0.95255	8416	0	-1.1943
KRT82	2	0.3772	0.38346	0.822046	3146	1	-1.1943	0.83215	0.83187	0.95255	8411	0	-1.1943
KRT38	2	0.3772	0.38346	0.822046	3147	1	-0.64368	0.61585	0.61606	0.882019	6805	0	-0.64368
LAS1L	2	0.3772	0.38346	0.822046	3148	1	0.21556	0.27778	0.28228	0.837823	2499	1	0.21556
LOC100008980	2	0.3772	0.38346	0.822046	3149	1	-0.70419	0.74385	0.74394	0.943598	7187	0	-0.70419
LMX1B	2	0.3772	0.38346	0.822046	3150	1	-0.64368	0.61585	0.61606	0.882019	6792	0	-0.64368
LINC00083	2	0.3772	0.38346	0.822046	3151	1	-0.33508	0.27778	0.28228	0.837823	2513	1	-0.33508
LOC100340513	2	0.3772	0.38346	0.822046	3152	1	-0.093041	0.61585	0.61606	0.882019	6703	0	-0.093041
LOC100340422	2	0.3772	0.38346	0.822046	3153	1	-1.1943	0.83215	0.83187	0.95255	8369	0	-1.1943
LOC100339772	2	0.3772	0.38346	0.822046	3154	1	-0.64368	0.83215	0.83187	0.95255	8357	0	-0.64368
LOC100340531	2	0.3772	0.38346	0.822046	3155	1	-0.64368	0.61585	0.61606	0.882019	6702	0	-0.64368
LOC100341207	2	0.3772	0.38346	0.822046	3156	1	-0.33508	0.27778	0.28228	0.837823	2495	1	-0.33508
LOC100341034	2	0.3772	0.38346	0.822046	3157	1	-1.1943	0.83215	0.83187	0.95255	8372	0	-1.1943
LOC100340810	2	0.3772	0.38346	0.822046	3158	1	-1.1943	0.83215	0.83187	0.95255	8381	0	-1.1943
LOC100338799	2	0.3772	0.38346	0.822046	3159	1	-0.64368	0.61585	0.61606	0.882019	6714	0	-0.64368
LOC100338792	2	0.3772	0.38346	0.822046	3160	1	-1.1943	0.83215	0.83187	0.95255	8362	0	-1.1943
LOC100338764	2	0.3772	0.38346	0.822046	3161	1	-0.64368	0.61585	0.61606	0.882019	6719	0	-0.64368
LOC100339350	2	0.3772	0.38346	0.822046	3162	1	-0.64368	0.61585	0.61606	0.882019	6715	0	-0.64368
LOC100339606	2	0.3772	0.38346	0.822046	3163	1	-0.33508	0.27778	0.28228	0.837823	2527	1	-0.33508
LOC100339449	2	0.3772	0.38346	0.822046	3164	1	-0.64368	0.61585	0.61606	0.882019	6716	0	-0.64368
LOC100339419	2	0.3772	0.38346	0.822046	3165	1	-0.64368	0.83215	0.83187	0.95255	8359	0	-0.64368
KRT34	2	0.3772	0.38346	0.822046	3166	1	-0.64368	0.61585	0.61606	0.882019	6804	0	-0.64368
HIGD1B	2	0.3772	0.38346	0.822046	3167	1	-0.11964	0.11407	0.13869	0.770952	1025	1	-0.11964
HES6	2	0.3772	0.38346	0.822046	3168	1	-1.1943	0.83215	0.83187	0.95255	8642	0	-1.1943
HBG2	2	0.3772	0.38346	0.822046	3169	1	-0.093041	0.61585	0.61606	0.882019	6698	0	-0.093041
HINFP	2	0.3772	0.38346	0.822046	3170	1	-0.33508	0.27778	0.28228	0.837823	2769	1	-0.33508
IFT81	2	0.3772	0.38346	0.822046	3171	1	-0.64368	0.61585	0.61606	0.882019	6806	0	-0.64368
HSPA2	2	0.3772	0.38346	0.822046	3172	1	-1.1943	0.83215	0.83187	0.95255	8636	0	-1.1943
HINT3	2	0.3772	0.38346	0.822046	3173	1	-0.58861	0.44057	0.44089	0.882019	4719	0	-0.58861
GPR33	2	0.3772	0.38346	0.822046	3174	1	-0.64368	0.61585	0.61606	0.882019	6743	0	-0.64368
GNAT3	2	0.3772	0.38346	0.822046	3175	1	0.3187	0.1613	0.17856	0.837823	2013	1	0.3187
GLRA4	2	0.3772	0.38346	0.822046	3176	1	-1.1943	0.83215	0.83187	0.95255	8623	0	-1.1943
GRID2IP	2	0.3772	0.38346	0.822046	3177	1	0.087764	0.085183	0.11465	0.770952	938	1	0.087764
HAUS2	2	0.3772	0.38346	0.822046	3178	1	-1.1943	0.83215	0.83187	0.95255	8638	0	-1.1943
HAAO	2	0.3772	0.38346	0.822046	3179	1	-0.093041	0.61585	0.61606	0.882019	6693	0	-0.093041
GUCA1B	2	0.3772	0.38346	0.822046	3180	1	-0.093041	0.61585	0.61606	0.882019	6695	0	-0.093041
KHSRP	2	0.3772	0.38346	0.822046	3181	1	-0.67285	0.74011	0.74018	0.943598	7179	0	-0.67285
KCNE5	2	0.3772	0.38346	0.822046	3182	1	-0.64368	0.61585	0.61606	0.882019	6764	0	-0.64368
JOSD1	2	0.3772	0.38346	0.822046	3183	1	-1.1943	0.83215	0.83187	0.95255	8400	0	-1.1943
KITLG	2	0.3772	0.38346	0.822046	3184	1	-0.093041	0.61585	0.61606	0.882019	6752	0	-0.093041
KRT23	2	0.3772	0.38346	0.822046	3185	1	-1.1943	0.83215	0.83187	0.95255	8414	0	-1.1943
KLRG1	2	0.3772	0.38346	0.822046	3186	1	-0.61306	0.46105	0.46136	0.882019	4787	0	-0.61306
KLHL9	2	0.3772	0.38346	0.822046	3187	1	-1.1943	0.83215	0.83187	0.95255	8391	0	-1.1943
IL36G	2	0.3772	0.38346	0.822046	3188	1	-0.33508	0.27778	0.28228	0.837823	2785	1	-0.33508
IL20RA	2	0.3772	0.38346	0.822046	3189	1	-0.64368	0.61585	0.61606	0.882019	6759	0	-0.64368
IL1RAP	2	0.3772	0.38346	0.822046	3190	1	-0.64368	0.61585	0.61606	0.882019	6778	0	-0.64368
IPO7	2	0.3772	0.38346	0.822046	3191	1	0.046043	0.066426	0.09934	0.770952	811	1	0.046043
JMJD7	2	0.3772	0.38346	0.822046	3192	1	-0.64368	0.61585	0.61606	0.882019	6769	0	-0.64368
ISCA1	2	0.3772	0.38346	0.822046	3193	1	-0.64368	0.61585	0.61606	0.882019	6766	0	-0.64368
IRAK3	2	0.3772	0.38346	0.822046	3194	1	-0.64368	0.61585	0.61606	0.882019	6774	0	-0.64368
LOC100341355	2	0.3772	0.38346	0.822046	3195	1	-0.33508	0.27778	0.28228	0.837823	2492	1	-0.33508
LOC100350299	2	0.3772	0.38346	0.822046	3196	1	0.59668	0.066426	0.09934	0.770952	817	1	0.59668
LOC100350168	2	0.3772	0.38346	0.822046	3197	1	-0.093041	0.61585	0.61606	0.882019	6821	0	-0.093041
LOC100349966	2	0.3772	0.38346	0.822046	3198	1	-0.093041	0.61585	0.61606	0.882019	6819	0	-0.093041
LOC100350385	2	0.3772	0.38346	0.822046	3199	1	-1.1943	0.83215	0.83187	0.95255	8397	0	-1.1943
LOC100351057	2	0.3772	0.38346	0.822046	3200	1	-0.64368	0.61585	0.61606	0.882019	6855	0	-0.64368
LOC100350687	2	0.3772	0.38346	0.822046	3201	1	-0.093041	0.61585	0.61606	0.882019	6836	0	-0.093041
LOC100350547	2	0.3772	0.38346	0.822046	3202	1	-0.64368	0.61585	0.61606	0.882019	6815	0	-0.64368
LOC100348700	2	0.3772	0.38346	0.822046	3203	1	-1.1943	0.83215	0.83187	0.95255	8399	0	-1.1943
LOC100348312	2	0.3772	0.38346	0.822046	3204	1	-0.34054	0.38675	0.38699	0.850373	4581	0	-0.34054
LOC100348122	2	0.3772	0.38346	0.822046	3205	1	-0.64368	0.61585	0.61606	0.882019	6822	0	-0.64368
LOC100348855	2	0.3772	0.38346	0.822046	3206	1	-0.23194	0.1613	0.17856	0.837823	2003	1	-0.23194
LOC100349774	2	0.3772	0.38346	0.822046	3207	1	-0.33508	0.27778	0.28228	0.837823	2777	1	-0.33508
LOC100349650	2	0.3772	0.38346	0.822046	3208	1	-0.64368	0.83215	0.83187	0.95255	8401	0	-0.64368
LOC100349038	2	0.3772	0.38346	0.822046	3209	1	-0.64368	0.61585	0.61606	0.882019	6831	0	-0.64368
LOC100353234	2	0.3772	0.38346	0.822046	3210	1	-0.33508	0.27778	0.28228	0.837823	2848	1	-0.33508
LOC100353183	2	0.3772	0.38346	0.822046	3211	1	-0.64368	0.61585	0.61606	0.882019	6844	0	-0.64368
LOC100353059	2	0.3772	0.38346	0.822046	3212	1	-0.33508	0.27778	0.28228	0.837823	2903	1	-0.33508
LOC100353382	2	0.3772	0.38346	0.822046	3213	1	-1.1943	0.83215	0.83187	0.95255	8291	0	-1.1943
LOC100354156	2	0.3772	0.38346	0.822046	3214	1	-0.4321	0.40756	0.40762	0.869863	4642	0	-0.4321
LOC100353729	2	0.3772	0.38346	0.822046	3215	1	-0.33508	0.27778	0.28228	0.837823	2847	1	-0.33508
LOC100353634	2	0.3772	0.38346	0.822046	3216	1	-1.1943	0.83215	0.83187	0.95255	8296	0	-1.1943
LOC100351994	2	0.3772	0.38346	0.822046	3217	1	-0.045131	0.4733	0.47365	0.882019	4801	0	-0.045131
LOC100351698	2	0.3772	0.38346	0.822046	3218	1	-0.81322	0.90975	0.90971	0.997421	8990	0	-0.81322
LOC100351488	2	0.3772	0.38346	0.822046	3219	1	-1.1943	0.83215	0.83187	0.95255	8304	0	-1.1943
LOC100352044	2	0.3772	0.38346	0.822046	3220	1	-0.64368	0.61585	0.61606	0.882019	6859	0	-0.64368
LOC100352724	2	0.3772	0.38346	0.822046	3221	1	-0.33508	0.27778	0.28228	0.837823	2920	1	-0.33508
LOC100352387	2	0.3772	0.38346	0.822046	3222	1	-0.27218	0.38318	0.38335	0.843329	4503	1	-0.27218
LOC100352210	2	0.3772	0.38346	0.822046	3223	1	-1.1943	0.83215	0.83187	0.95255	8301	0	-1.1943
LOC100347883	2	0.3772	0.38346	0.822046	3224	1	-0.64368	0.61585	0.61606	0.882019	6902	0	-0.64368
LOC100343279	2	0.3772	0.38346	0.822046	3225	1	-1.1943	0.83215	0.83187	0.95255	8353	0	-1.1943
LOC100343223	2	0.3772	0.38346	0.822046	3226	1	-0.64368	0.61585	0.61606	0.882019	6723	0	-0.64368
LOC100343073	2	0.3772	0.38346	0.822046	3227	1	-0.64368	0.83215	0.83187	0.95255	8379	0	-0.64368
LOC100343361	2	0.3772	0.38346	0.822046	3228	1	-1.1943	0.83215	0.83187	0.95255	8366	0	-1.1943
LOC100344540	2	0.3772	0.38346	0.822046	3229	1	-0.64368	0.61585	0.61606	0.882019	6886	0	-0.64368
LOC100344157	2	0.3772	0.38346	0.822046	3230	1	-0.097295	0.14059	0.16094	0.821351	1089	1	-0.097295
LOC100343514	2	0.3772	0.38346	0.822046	3231	1	-0.64368	0.61585	0.61606	0.882019	6724	0	-0.64368
LOC100342811	2	0.3772	0.38346	0.822046	3232	1	-0.64368	0.61585	0.61606	0.882019	6744	0	-0.64368
LOC100342379	2	0.3772	0.38346	0.822046	3233	1	-0.33508	0.27778	0.28228	0.837823	2800	1	-0.33508
LOC100342012	2	0.3772	0.38346	0.822046	3234	1	-0.64368	0.61585	0.61606	0.882019	6736	0	-0.64368
LOC100342826	2	0.3772	0.38346	0.822046	3235	1	-1.1943	0.83215	0.83187	0.95255	8376	0	-1.1943
LOC100343004	2	0.3772	0.38346	0.822046	3236	1	-1.1943	0.83215	0.83187	0.95255	8385	0	-1.1943
LOC100342857	2	0.3772	0.38346	0.822046	3237	1	-0.64368	0.83215	0.83187	0.95255	8373	0	-0.64368
LOC100342847	2	0.3772	0.38346	0.822046	3238	1	0.33497	0.049849	0.086019	0.770952	563	1	0.33497
LOC100346591	2	0.3772	0.38346	0.822046	3239	1	-0.64368	0.83215	0.83187	0.95255	8418	0	-0.64368
LOC100346459	2	0.3772	0.38346	0.822046	3240	1	-0.52846	0.42807	0.42831	0.882019	4690	0	-0.52846
LOC100346150	2	0.3772	0.38346	0.822046	3241	1	-0.64368	0.83215	0.83187	0.95255	8405	0	-0.64368
LOC100346604	2	0.3772	0.38346	0.822046	3242	1	-0.81322	0.90975	0.90971	0.997421	8995	0	-0.81322
LOC100347373	2	0.3772	0.38346	0.822046	3243	1	-0.33508	0.27778	0.28228	0.837823	2742	1	-0.33508
LOC100346938	2	0.3772	0.38346	0.822046	3244	1	-0.093041	0.61585	0.61606	0.882019	6917	0	-0.093041
LOC100346685	2	0.3772	0.38346	0.822046	3245	1	-1.1943	0.83215	0.83187	0.95255	8417	0	-1.1943
LOC100345492	2	0.3772	0.38346	0.822046	3246	1	-0.64368	0.61585	0.61606	0.882019	6866	0	-0.64368
LOC100345129	2	0.3772	0.38346	0.822046	3247	1	-0.59813	0.47341	0.47376	0.882019	4802	0	-0.59813
LOC100344629	2	0.3772	0.38346	0.822046	3248	1	-0.64368	0.83215	0.83187	0.95255	8367	0	-0.64368
LOC100345797	2	0.3772	0.38346	0.822046	3249	1	-0.64368	0.61585	0.61606	0.882019	6878	0	-0.64368
LOC100346087	2	0.3772	0.38346	0.822046	3250	1	-0.64368	0.61585	0.61606	0.882019	6919	0	-0.64368
LOC100345885	2	0.3772	0.38346	0.822046	3251	1	-1.1943	0.83215	0.83187	0.95255	8404	0	-1.1943
LOC100345827	2	0.3772	0.38346	0.822046	3252	1	-0.64368	0.61585	0.61606	0.882019	6879	0	-0.64368
C6H16orf62	2	0.3772	0.38346	0.822046	3253	1	-1.1943	0.83215	0.83187	0.95255	8617	0	-1.1943
C3H8orf22	2	0.3772	0.38346	0.822046	3254	1	-1.1943	0.83215	0.83187	0.95255	8616	0	-1.1943
C1QTNF1	2	0.3772	0.38346	0.822046	3255	1	-1.1943	0.83215	0.83187	0.95255	8611	0	-1.1943
C7H2orf76	2	0.3772	0.38346	0.822046	3256	1	-0.093041	0.61585	0.61606	0.882019	6666	0	-0.093041
CASP10	2	0.3772	0.38346	0.822046	3257	1	-0.64368	0.61585	0.61606	0.882019	6690	0	-0.64368
CAMP	2	0.3772	0.38346	0.822046	3258	1	-0.64368	0.83215	0.83187	0.95255	8614	0	-0.64368
CALM2	2	0.3772	0.38346	0.822046	3259	1	-0.64368	0.61585	0.61606	0.882019	6676	0	-0.64368
C12H6orf132	2	0.3772	0.38346	0.822046	3260	1	-0.64368	0.61585	0.61606	0.882019	6505	0	-0.64368
BIN2	2	0.3772	0.38346	0.822046	3261	1	-0.33508	0.27778	0.28228	0.837823	2863	1	-0.33508
BCL10	2	0.3772	0.38346	0.822046	3262	1	-0.33508	0.27778	0.28228	0.837823	2868	1	-0.33508
C12H6orf58	2	0.3772	0.38346	0.822046	3263	1	-0.64368	0.61585	0.61606	0.882019	6464	0	-0.64368
C1H9orf152	2	0.3772	0.38346	0.822046	3264	1	-0.64368	0.61585	0.61606	0.882019	6371	0	-0.64368
C1H9orf131	2	0.3772	0.38346	0.822046	3265	1	-0.64368	0.61585	0.61606	0.882019	6372	0	-0.64368
C13H1orf43	2	0.3772	0.38346	0.822046	3266	1	0.21556	0.27778	0.28228	0.837823	2859	1	0.21556
